user_id,register_date,channel,city_tier,user_type
U02390,2023-07-27,内容营销,三线,新客
U02391,2023-06-01,付费广告,二线,新客
U02392,2024-03-19,付费广告,二线,新客
U02393,2023-07-25,自然搜索,三线,新客
U02394,2024-04-27,社交媒体,二线,新客
U02395,2023-09-07,付费广告,一线,老客带新
U02396,2024-01-02,自然搜索,二线,新客
U02397,2023-06-20,自然搜索,二线,新客
U02398,2024-08-14,付费广告,四线及以下,新客
U02399,2023-03-19,口碑推荐,四线及以下,新客
U02400,2024-05-07,内容营销,四线及以下,新客
U02401,2024-04-10,社交媒体,三线,新客
U02402,2024-01-19,社交媒体,二线,新客
U02403,2023-01-18,自然搜索,三线,新客
U02404,2023-03-28,社交媒体,四线及以下,新客
U02405,2024-02-29,社交媒体,一线,新客
U02406,2023-04-19,自然搜索,二线,新客
U02407,2024-05-14,内容营销,三线,新客
U02408,2023-11-17,自然搜索,三线,新客
U02409,2023-03-10,付费广告,一线,老客带新
U02410,2024-02-21,社交媒体,二线,新客
U02411,2023-01-15,社交媒体,三线,新客
U02412,2023-02-23,社交媒体,二线,新客
U02413,2023-04-25,自然搜索,三线,新客
U02414,2024-06-30,口碑推荐,二线,新客
U02415,2023-01-18,付费广告,四线及以下,新客
U02416,2023-08-18,付费广告,二线,新客
U02417,2024-08-24,内容营销,二线,新客
U02418,2023-05-28,社交媒体,一线,新客
U02419,2024-04-01,自然搜索,一线,新客
U02420,2023-08-12,口碑推荐,三线,新客
U02421,2024-03-29,自然搜索,二线,新客
U02422,2024-07-06,自然搜索,二线,老客带新
U02423,2024-04-22,付费广告,一线,新客
U02424,2023-11-07,内容营销,三线,新客
U02425,2024-07-28,自然搜索,三线,新客
U02426,2023-12-20,社交媒体,一线,新客
U02427,2023-02-24,自然搜索,三线,老客带新
U02428,2024-10-11,社交媒体,三线,新客
U02429,2023-05-09,付费广告,三线,新客
U02430,2023-07-14,社交媒体,二线,新客
U02431,2024-12-14,自然搜索,三线,新客
U02432,2023-03-20,社交媒体,一线,新客
U02433,2024-04-18,内容营销,二线,新客
U02434,2024-07-13,社交媒体,一线,新客
U02435,2024-06-14,付费广告,二线,新客
U02436,2024-04-03,内容营销,一线,新客
U02437,2023-01-18,自然搜索,四线及以下,老客带新
U02438,2023-12-18,社交媒体,二线,新客
U02439,2023-11-02,内容营销,一线,新客
U02440,2023-12-14,自然搜索,二线,新客
U02441,2023-06-01,付费广告,一线,新客
U02442,2023-05-26,自然搜索,二线,新客
U02443,2024-01-31,社交媒体,二线,新客
U02444,2024-10-16,社交媒体,一线,新客
U02445,2023-01-19,付费广告,一线,新客
U02446,2024-04-04,付费广告,二线,新客
U02447,2024-07-16,付费广告,一线,新客
U02448,2023-05-28,付费广告,三线,新客
U02449,2023-02-15,自然搜索,三线,新客
U02450,2023-07-04,内容营销,三线,新客
U02451,2023-01-14,自然搜索,二线,新客
U02452,2024-08-15,内容营销,二线,新客
U02453,2023-07-15,社交媒体,四线及以下,新客
U02454,2024-11-05,付费广告,一线,新客
U02455,2024-11-10,社交媒体,一线,新客
U02456,2024-10-16,付费广告,一线,新客
U02457,2024-08-17,付费广告,一线,新客
U02458,2024-06-04,自然搜索,一线,新客
U02459,2023-09-23,付费广告,三线,新客
U02460,2023-08-25,自然搜索,二线,新客
U02461,2023-10-15,自然搜索,四线及以下,老客带新
U02462,2023-02-06,付费广告,一线,新客
U02463,2023-05-29,自然搜索,二线,新客
U02464,2023-09-03,付费广告,四线及以下,新客
U02465,2024-06-20,自然搜索,三线,老客带新
U02466,2024-08-02,自然搜索,二线,新客
U02467,2024-05-22,自然搜索,二线,新客
U02468,2024-05-07,内容营销,三线,新客
U02469,2023-07-27,自然搜索,二线,老客带新
U02470,2023-03-12,社交媒体,一线,老客带新
U02471,2023-02-25,自然搜索,三线,老客带新
U02472,2023-03-18,内容营销,二线,新客
U02473,2023-02-28,自然搜索,一线,新客
U02474,2024-12-01,内容营销,二线,老客带新
U02475,2023-06-22,社交媒体,二线,老客带新
U02476,2023-11-20,自然搜索,四线及以下,新客
U02477,2023-07-27,内容营销,一线,新客
U02478,2024-03-02,付费广告,四线及以下,新客
U02479,2024-08-20,付费广告,二线,老客带新
U02480,2023-09-20,口碑推荐,二线,老客带新
U02481,2024-08-05,内容营销,一线,老客带新
U02482,2024-07-14,付费广告,三线,老客带新
U02483,2023-03-17,付费广告,四线及以下,老客带新
U02484,2023-02-21,口碑推荐,二线,新客
U02485,2023-02-22,社交媒体,一线,新客
U02486,2023-03-08,内容营销,二线,新客
U02487,2024-03-23,社交媒体,三线,新客
U02488,2023-10-07,自然搜索,一线,新客
U02489,2023-01-17,内容营销,三线,老客带新
U02490,2023-06-09,自然搜索,二线,新客
U02491,2023-04-28,付费广告,二线,新客
U02492,2023-02-04,付费广告,二线,新客
U02493,2023-01-20,社交媒体,一线,新客
U02494,2023-10-19,自然搜索,三线,新客
U02495,2024-03-23,口碑推荐,三线,新客
U02496,2024-10-11,付费广告,二线,新客
U02497,2024-04-16,付费广告,二线,新客
U02498,2024-12-13,口碑推荐,一线,新客
U02499,2023-04-03,付费广告,三线,新客
U02500,2024-01-24,自然搜索,二线,新客
U02501,2023-01-18,自然搜索,二线,新客
U02502,2023-12-31,内容营销,二线,新客
U02503,2023-07-17,自然搜索,二线,新客
U02504,2023-09-02,付费广告,一线,老客带新
U02505,2024-06-25,付费广告,一线,新客
U02506,2023-10-02,付费广告,一线,新客
U02507,2023-09-11,自然搜索,三线,新客
U02508,2024-02-05,付费广告,一线,新客
U02509,2023-06-16,付费广告,一线,新客
U02510,2023-06-17,内容营销,三线,新客
U02511,2023-10-16,自然搜索,一线,新客
U02512,2024-10-10,付费广告,三线,新客
U02513,2023-03-22,付费广告,二线,新客
U02514,2024-09-17,付费广告,一线,新客
U02515,2024-03-11,社交媒体,二线,新客
U02516,2023-04-28,自然搜索,一线,老客带新
U02517,2023-09-25,自然搜索,三线,新客
U02518,2024-07-18,社交媒体,二线,新客
U02519,2024-05-06,付费广告,一线,新客
U02520,2023-09-08,付费广告,一线,老客带新
U02521,2024-06-14,自然搜索,二线,新客
U02522,2024-01-04,自然搜索,一线,新客
U02523,2023-07-17,自然搜索,一线,新客
U02524,2024-09-15,自然搜索,二线,新客
U02525,2024-03-16,社交媒体,三线,新客
U02526,2024-02-26,内容营销,二线,新客
U02527,2024-01-31,付费广告,三线,新客
U02528,2023-11-13,付费广告,四线及以下,新客
U02529,2023-02-08,自然搜索,一线,新客
U02530,2023-11-15,付费广告,三线,新客
U02531,2023-03-28,自然搜索,三线,新客
U02532,2023-01-12,内容营销,二线,新客
U02533,2024-04-13,社交媒体,四线及以下,老客带新
U02534,2024-04-18,内容营销,一线,新客
U02535,2023-10-16,内容营销,一线,老客带新
U02536,2023-06-19,付费广告,三线,新客
U02537,2023-04-28,付费广告,二线,新客
U02538,2024-01-20,自然搜索,二线,新客
U02539,2024-01-29,付费广告,一线,新客
U02540,2023-10-04,内容营销,三线,新客
U02541,2023-01-24,自然搜索,三线,新客
U02542,2024-12-18,内容营销,二线,新客
U02543,2024-02-03,付费广告,四线及以下,新客
U02544,2024-07-08,内容营销,二线,新客
U02545,2023-10-15,内容营销,一线,新客
U02546,2023-09-04,社交媒体,三线,新客
U02547,2023-11-22,社交媒体,三线,新客
U02548,2023-07-17,付费广告,一线,老客带新
U02549,2023-01-23,口碑推荐,一线,新客
U02550,2023-05-10,内容营销,三线,新客
U02551,2024-06-18,口碑推荐,四线及以下,老客带新
U02552,2024-08-25,社交媒体,三线,新客
U02553,2023-11-24,社交媒体,一线,新客
U02554,2023-06-26,口碑推荐,四线及以下,老客带新
U02555,2023-08-03,付费广告,四线及以下,新客
U02556,2024-06-22,口碑推荐,二线,新客
U02557,2023-11-02,付费广告,三线,新客
U02558,2024-03-24,自然搜索,三线,新客
U02559,2024-05-27,付费广告,四线及以下,老客带新
U02560,2024-10-03,付费广告,三线,新客
U02561,2023-12-31,自然搜索,三线,新客
U02562,2024-09-29,自然搜索,三线,新客
U02563,2023-11-19,付费广告,二线,新客
U02564,2024-11-25,自然搜索,三线,新客
U02565,2024-02-26,付费广告,三线,老客带新
U02566,2024-10-25,社交媒体,四线及以下,新客
U02567,2024-02-01,内容营销,二线,新客
U02568,2024-06-19,社交媒体,二线,老客带新
U02569,2023-01-07,内容营销,二线,新客
U02570,2023-06-21,社交媒体,三线,老客带新
U02571,2024-03-31,付费广告,三线,新客
U02572,2024-05-05,社交媒体,一线,新客
U02573,2024-09-10,社交媒体,二线,新客
U02574,2023-07-03,付费广告,一线,老客带新
U02575,2024-01-11,自然搜索,一线,新客
U02576,2024-08-12,社交媒体,三线,新客
U02577,2023-03-06,自然搜索,一线,新客
U02578,2023-05-02,社交媒体,二线,新客
U02579,2023-04-13,自然搜索,一线,新客
U02580,2024-12-01,社交媒体,一线,老客带新
U02581,2024-11-16,付费广告,三线,老客带新
U02582,2024-09-18,自然搜索,二线,新客
U02583,2024-08-17,付费广告,四线及以下,新客
U02584,2024-01-19,社交媒体,二线,新客
U02585,2024-02-18,口碑推荐,一线,新客
U02586,2023-05-05,内容营销,二线,新客
U02587,2024-02-05,付费广告,三线,老客带新
U02588,2024-05-05,社交媒体,二线,老客带新
U02589,2023-07-16,付费广告,四线及以下,新客
U02590,2023-01-18,付费广告,三线,新客
U02591,2024-09-01,自然搜索,二线,新客
U02592,2023-06-19,社交媒体,三线,新客
U02593,2023-12-30,付费广告,四线及以下,新客
U02594,2023-07-22,自然搜索,二线,老客带新
U02595,2023-09-20,社交媒体,一线,老客带新
U02596,2023-05-11,社交媒体,三线,老客带新
U02597,2024-11-08,付费广告,二线,老客带新
U02598,2023-12-20,自然搜索,四线及以下,新客
U02599,2024-03-29,付费广告,二线,新客
U02600,2024-10-01,付费广告,一线,新客
U02601,2024-03-01,社交媒体,四线及以下,新客
U02602,2024-11-04,付费广告,三线,新客
U02603,2024-02-15,社交媒体,一线,新客
U02604,2024-03-12,内容营销,四线及以下,新客
U02605,2024-11-04,自然搜索,二线,新客
U02606,2024-05-18,内容营销,二线,新客
U02607,2023-08-20,付费广告,四线及以下,新客
U02608,2023-02-05,付费广告,二线,新客
U02609,2023-06-12,付费广告,一线,新客
U02610,2024-06-16,自然搜索,二线,新客
U02611,2024-09-23,自然搜索,三线,新客
U02612,2024-05-06,付费广告,一线,新客
U02613,2023-10-17,口碑推荐,二线,新客
U02614,2024-02-21,内容营销,三线,新客
U02615,2023-10-13,社交媒体,二线,老客带新
U02616,2024-06-28,自然搜索,三线,新客
U02617,2023-02-09,社交媒体,四线及以下,新客
U02618,2023-10-26,社交媒体,二线,老客带新
U02619,2023-11-11,口碑推荐,二线,老客带新
U02620,2023-07-23,口碑推荐,一线,新客
U02621,2024-03-18,内容营销,三线,新客
U02622,2024-07-16,付费广告,四线及以下,新客
U02623,2024-03-24,社交媒体,二线,新客
U02624,2024-11-29,付费广告,二线,新客
U02625,2023-11-06,内容营销,二线,老客带新
U02626,2024-02-26,自然搜索,二线,老客带新
U02627,2023-01-20,自然搜索,一线,新客
U02628,2023-03-12,自然搜索,三线,新客
U02629,2023-08-14,口碑推荐,一线,老客带新
U02630,2023-09-29,付费广告,三线,新客
U02631,2024-05-27,付费广告,二线,新客
U02632,2024-07-07,内容营销,二线,新客
U02633,2024-09-23,内容营销,一线,新客
U02634,2023-02-16,付费广告,三线,新客
U02635,2024-03-09,自然搜索,一线,新客
U02636,2024-04-12,口碑推荐,一线,新客
U02637,2024-08-30,内容营销,二线,新客
U02638,2024-12-17,付费广告,三线,新客
U02639,2024-05-02,社交媒体,一线,新客
U02640,2024-01-01,付费广告,一线,新客
U02641,2024-04-28,口碑推荐,三线,新客
U02642,2023-07-26,社交媒体,三线,新客
U02643,2024-05-02,付费广告,一线,新客
U02644,2024-08-24,自然搜索,三线,新客
U02645,2024-05-12,内容营销,二线,老客带新
U02646,2023-11-22,社交媒体,三线,新客
U02647,2023-03-17,自然搜索,四线及以下,老客带新
U02648,2024-09-03,社交媒体,一线,新客
U02649,2024-04-20,社交媒体,三线,新客
U02650,2024-10-20,付费广告,二线,老客带新
U02651,2023-09-22,社交媒体,二线,老客带新
U02652,2024-11-22,社交媒体,三线,老客带新
U02653,2024-10-08,内容营销,四线及以下,新客
U02654,2023-09-17,自然搜索,一线,新客
U02655,2023-12-16,自然搜索,一线,新客
U02656,2024-10-01,自然搜索,一线,新客
U02657,2023-07-14,社交媒体,四线及以下,新客
U02658,2024-07-13,社交媒体,三线,新客
U02659,2023-02-09,内容营销,三线,新客
U02660,2024-01-11,社交媒体,一线,新客
U02661,2023-03-13,付费广告,四线及以下,新客
U02662,2024-09-06,内容营销,三线,新客
U02663,2023-08-17,付费广告,三线,老客带新
U02664,2024-07-10,口碑推荐,二线,新客
U02665,2023-02-08,付费广告,一线,新客
U02666,2024-09-28,社交媒体,二线,老客带新
U02667,2023-12-12,社交媒体,三线,新客
U02668,2023-08-03,社交媒体,一线,新客
U02669,2024-03-24,自然搜索,三线,新客
U02670,2024-08-18,付费广告,一线,新客
U02671,2024-05-08,社交媒体,三线,新客
U02672,2024-05-27,口碑推荐,二线,新客
U02673,2024-01-09,付费广告,一线,新客
U02674,2024-10-07,内容营销,二线,新客
U02675,2024-08-20,付费广告,二线,新客
U02676,2023-10-01,付费广告,一线,新客
U02677,2024-06-27,口碑推荐,三线,新客
U02678,2024-10-06,社交媒体,一线,新客
U02679,2023-08-26,内容营销,二线,新客
U02680,2024-10-26,社交媒体,一线,新客
U02681,2024-08-04,付费广告,一线,新客
U02682,2023-11-24,自然搜索,一线,新客
U02683,2023-10-30,付费广告,一线,新客
U02684,2024-05-04,付费广告,二线,新客
U02685,2023-02-24,社交媒体,一线,新客
U02686,2024-03-12,自然搜索,三线,新客
U02687,2023-04-09,自然搜索,一线,新客
U02688,2023-09-24,自然搜索,一线,新客
U02689,2023-05-17,自然搜索,二线,新客
U02690,2024-01-03,付费广告,四线及以下,新客
U02691,2024-08-10,内容营销,三线,新客
U02692,2023-03-07,口碑推荐,三线,老客带新
U02693,2024-07-06,社交媒体,一线,新客
U02694,2023-07-28,口碑推荐,三线,新客
U02695,2023-09-26,付费广告,一线,新客
U02696,2023-06-26,内容营销,一线,新客
U02697,2024-05-11,自然搜索,三线,老客带新
U02698,2024-10-25,付费广告,二线,新客
U02699,2024-09-18,社交媒体,四线及以下,新客
U02700,2023-04-11,自然搜索,一线,新客
U02701,2023-05-22,社交媒体,四线及以下,新客
U02702,2024-10-02,付费广告,三线,新客
U02703,2023-12-07,口碑推荐,二线,新客
U02704,2024-01-07,付费广告,一线,老客带新
U02705,2024-10-08,自然搜索,一线,新客
U02706,2023-08-07,社交媒体,四线及以下,新客
U02707,2023-08-12,付费广告,二线,新客
U02708,2023-02-12,付费广告,三线,新客
U02709,2023-10-10,自然搜索,四线及以下,新客
U02710,2023-11-12,社交媒体,一线,新客
U02711,2024-04-12,社交媒体,二线,新客
U02712,2023-02-18,付费广告,三线,新客
U02713,2023-12-16,内容营销,一线,老客带新
U02714,2024-11-09,内容营销,一线,新客
U02715,2024-05-01,社交媒体,二线,新客
U02716,2024-02-28,社交媒体,二线,新客
U02717,2023-06-03,付费广告,三线,新客
U02718,2023-01-14,社交媒体,一线,新客
U02719,2024-09-18,自然搜索,四线及以下,新客
U02720,2024-02-08,自然搜索,一线,新客
U02721,2023-04-08,内容营销,三线,新客
U02722,2024-10-02,社交媒体,二线,新客
U02723,2023-07-21,付费广告,一线,新客
U02724,2024-03-11,付费广告,一线,新客
U02725,2023-04-24,社交媒体,三线,新客
U02726,2024-10-28,自然搜索,四线及以下,新客
U02727,2024-12-11,自然搜索,一线,新客
U02728,2023-05-21,自然搜索,二线,新客
U02729,2023-11-28,付费广告,二线,新客
U02730,2023-07-31,社交媒体,一线,新客
U02731,2023-05-23,自然搜索,三线,新客
U02732,2023-06-21,社交媒体,三线,新客
U02733,2023-03-17,自然搜索,二线,新客
U02734,2023-05-29,社交媒体,四线及以下,老客带新
U02735,2024-12-05,内容营销,一线,老客带新
U02736,2024-06-10,社交媒体,三线,老客带新
U02737,2023-06-25,内容营销,二线,新客
U02738,2024-12-05,内容营销,二线,新客
U02739,2024-11-29,付费广告,二线,新客
U02740,2023-07-08,社交媒体,一线,新客
U02741,2024-01-02,内容营销,三线,新客
U02742,2024-05-27,付费广告,三线,新客
U02743,2023-08-10,付费广告,一线,新客
U02744,2023-01-23,内容营销,三线,新客
U02745,2023-06-16,社交媒体,二线,新客
U02746,2024-08-05,自然搜索,三线,新客
U02747,2023-11-24,付费广告,一线,新客
U02748,2023-10-01,口碑推荐,一线,老客带新
U02749,2024-01-23,付费广告,二线,新客
U02750,2023-03-17,社交媒体,二线,新客
U02751,2024-04-08,口碑推荐,三线,新客
U02752,2024-04-28,社交媒体,二线,新客
U02753,2024-08-04,付费广告,一线,新客
U02754,2024-09-11,社交媒体,二线,新客
U02755,2024-10-03,社交媒体,三线,新客
U02756,2024-04-16,社交媒体,三线,新客
U02757,2023-03-24,付费广告,一线,新客
U02758,2023-06-14,付费广告,一线,新客
U02759,2024-12-09,内容营销,三线,新客
U02760,2024-04-29,自然搜索,一线,新客
U02761,2024-11-06,付费广告,一线,新客
U02762,2023-11-23,付费广告,一线,新客
U02763,2023-03-05,口碑推荐,二线,新客
U02764,2024-03-31,自然搜索,二线,新客
U02765,2024-09-02,付费广告,三线,新客
U02766,2024-07-19,自然搜索,一线,新客
U02767,2023-04-20,社交媒体,三线,新客
U02768,2023-10-30,自然搜索,一线,新客
U02769,2023-10-09,付费广告,三线,新客
U02770,2024-08-09,付费广告,二线,老客带新
U02771,2024-07-17,内容营销,二线,新客
U02772,2024-12-02,付费广告,一线,新客
U02773,2024-01-28,自然搜索,一线,新客
U02774,2024-11-19,付费广告,二线,新客
U02775,2023-05-28,内容营销,三线,新客
U02776,2023-05-20,社交媒体,一线,新客
U02777,2024-09-04,内容营销,四线及以下,新客
U02778,2024-05-29,口碑推荐,四线及以下,新客
U02779,2024-10-09,自然搜索,二线,新客
U02780,2023-10-18,社交媒体,四线及以下,老客带新
U02781,2023-06-25,付费广告,一线,新客
U02782,2024-02-06,社交媒体,一线,新客
U02783,2023-11-15,付费广告,一线,新客
U02784,2024-11-13,付费广告,二线,新客
U02785,2024-06-18,内容营销,一线,新客
U02786,2024-11-02,自然搜索,四线及以下,新客
U02787,2024-09-04,内容营销,一线,新客
U02788,2023-05-24,自然搜索,二线,新客
U02789,2023-09-25,自然搜索,三线,新客
U02790,2023-09-20,内容营销,一线,老客带新
U02791,2023-10-20,社交媒体,一线,新客
U02792,2024-06-25,社交媒体,三线,新客
U02793,2023-07-04,自然搜索,一线,老客带新
U02794,2023-01-16,付费广告,一线,新客
U02795,2023-08-11,社交媒体,一线,老客带新
U02796,2024-10-14,社交媒体,二线,新客
U02797,2024-06-09,付费广告,四线及以下,新客
U02798,2024-05-09,内容营销,三线,老客带新
U02799,2024-02-13,社交媒体,一线,新客
U02800,2024-08-11,内容营销,二线,老客带新
U02801,2024-03-27,社交媒体,二线,新客
U02802,2024-11-18,社交媒体,四线及以下,老客带新
U02803,2023-11-12,自然搜索,一线,新客
U02804,2023-12-05,付费广告,二线,新客
U02805,2024-10-12,内容营销,三线,新客
U02806,2023-06-03,自然搜索,四线及以下,老客带新
U02807,2024-12-17,自然搜索,一线,新客
U02808,2024-01-09,付费广告,一线,新客
U02809,2023-02-05,自然搜索,一线,新客
U02810,2024-05-01,内容营销,一线,新客
U02811,2023-02-04,内容营销,三线,新客
U02812,2024-10-18,付费广告,三线,新客
U02813,2023-11-05,自然搜索,三线,新客
U02814,2023-12-05,社交媒体,一线,新客
U02815,2023-11-19,社交媒体,一线,老客带新
U02816,2024-08-01,内容营销,一线,新客
U02817,2023-08-25,社交媒体,一线,新客
U02818,2024-05-15,付费广告,三线,新客
U02819,2024-08-16,付费广告,一线,新客
U02820,2024-04-09,内容营销,一线,新客
U02821,2023-11-04,社交媒体,二线,新客
U02822,2024-04-08,社交媒体,二线,新客
U02823,2024-03-20,自然搜索,二线,新客
U02824,2024-04-22,社交媒体,三线,新客
U02825,2024-09-15,口碑推荐,一线,新客
U02826,2024-11-30,付费广告,三线,新客
U02827,2023-03-21,付费广告,二线,新客
U02828,2024-07-29,付费广告,二线,新客
U02829,2023-10-15,付费广告,四线及以下,老客带新
U02830,2024-03-19,自然搜索,一线,新客
U02831,2023-08-14,付费广告,三线,新客
U02832,2024-09-06,社交媒体,一线,新客
U02833,2024-08-21,自然搜索,二线,新客
U02834,2023-07-21,付费广告,三线,新客
U02835,2024-11-03,内容营销,四线及以下,新客
U02836,2024-05-12,社交媒体,三线,新客
U02837,2023-10-17,社交媒体,二线,新客
U02838,2024-02-06,付费广告,一线,新客
U02839,2023-02-18,社交媒体,三线,新客
U02840,2023-07-12,自然搜索,三线,新客
U02841,2023-02-27,口碑推荐,一线,老客带新
U02842,2024-08-11,自然搜索,二线,新客
U02843,2023-06-24,社交媒体,三线,老客带新
U02844,2023-10-18,付费广告,二线,新客
U02845,2024-03-01,社交媒体,二线,新客
U02846,2024-07-27,付费广告,四线及以下,新客
U02847,2023-05-26,付费广告,一线,新客
U02848,2023-08-07,自然搜索,一线,新客
U02849,2023-08-11,社交媒体,三线,新客
U02850,2024-12-14,内容营销,二线,新客
U02851,2023-08-10,口碑推荐,三线,新客
U02852,2024-02-03,自然搜索,一线,新客
U02853,2024-12-19,付费广告,一线,新客
U02854,2023-10-05,内容营销,一线,新客
U02855,2024-04-29,付费广告,四线及以下,新客
U02856,2023-12-31,社交媒体,二线,新客
U02857,2023-05-27,内容营销,二线,新客
U02858,2024-09-26,内容营销,一线,新客
U02859,2024-05-31,付费广告,一线,老客带新
U02860,2024-12-15,付费广告,二线,新客
U02861,2024-11-13,付费广告,一线,新客
U02862,2023-02-23,社交媒体,二线,新客
U02863,2023-11-25,付费广告,二线,新客
U02864,2024-01-31,自然搜索,三线,新客
U02865,2023-06-10,付费广告,三线,新客
U02866,2023-08-13,自然搜索,二线,新客
U02867,2024-11-24,社交媒体,一线,新客
U02868,2023-12-13,社交媒体,三线,新客
U02869,2024-11-08,付费广告,三线,新客
U02870,2023-01-24,付费广告,一线,新客
U02871,2023-10-23,内容营销,四线及以下,新客
U02872,2024-11-01,自然搜索,一线,新客
U02873,2024-09-16,口碑推荐,一线,新客
U02874,2023-02-09,内容营销,一线,新客
U02875,2024-10-05,付费广告,四线及以下,新客
U02876,2024-04-13,社交媒体,二线,新客
U02877,2024-07-06,内容营销,三线,新客
U02878,2023-08-16,自然搜索,一线,新客
U02879,2024-03-06,付费广告,二线,新客
U02880,2024-03-11,付费广告,二线,新客
U02881,2024-10-29,付费广告,三线,新客
U02882,2024-01-13,口碑推荐,一线,新客
U02883,2023-09-06,内容营销,一线,老客带新
U02884,2024-08-19,口碑推荐,一线,新客
U02885,2024-09-10,自然搜索,四线及以下,新客
U02886,2024-01-12,自然搜索,二线,新客
U02887,2023-09-10,社交媒体,二线,新客
U02888,2023-12-03,自然搜索,二线,新客
U02889,2024-07-22,社交媒体,四线及以下,新客
U02890,2023-07-25,付费广告,四线及以下,老客带新
U02891,2023-03-18,社交媒体,三线,新客
U02892,2024-06-10,社交媒体,一线,新客
U02893,2024-10-29,付费广告,一线,新客
U02894,2023-04-28,自然搜索,四线及以下,老客带新
U02895,2023-08-12,付费广告,二线,新客
U02896,2024-01-13,付费广告,一线,新客
U02897,2024-04-30,社交媒体,二线,新客
U02898,2023-06-19,口碑推荐,四线及以下,新客
U02899,2024-01-21,口碑推荐,二线,新客
U02900,2024-02-17,内容营销,二线,新客
U02901,2023-04-29,付费广告,三线,新客
U02902,2023-07-08,自然搜索,二线,新客
U02903,2024-01-23,付费广告,一线,新客
U02904,2023-06-06,社交媒体,四线及以下,新客
U02905,2024-12-19,付费广告,四线及以下,新客
U02906,2024-08-26,口碑推荐,三线,新客
U02907,2023-03-15,付费广告,三线,新客
U02908,2024-09-24,内容营销,一线,新客
U02909,2024-04-17,内容营销,四线及以下,新客
U02910,2023-06-08,自然搜索,一线,新客
U02911,2024-10-30,付费广告,三线,新客
U02912,2023-06-14,社交媒体,四线及以下,新客
U02913,2023-03-12,付费广告,三线,新客
U02914,2023-03-29,付费广告,三线,新客
U02915,2023-12-14,社交媒体,三线,新客
U02916,2023-05-21,自然搜索,一线,老客带新
U02917,2023-09-19,社交媒体,三线,新客
U02918,2024-07-31,社交媒体,一线,新客
U02919,2024-09-26,自然搜索,二线,新客
U02920,2024-01-09,付费广告,一线,新客
U02921,2023-10-16,付费广告,二线,新客
U02922,2024-05-15,社交媒体,三线,新客
U02923,2024-08-06,自然搜索,四线及以下,新客
U02924,2024-05-17,内容营销,二线,老客带新
U02925,2023-04-02,付费广告,二线,新客
U02926,2023-01-16,自然搜索,二线,新客
U02927,2024-01-13,付费广告,四线及以下,新客
U02928,2024-12-17,付费广告,二线,新客
U02929,2023-08-17,付费广告,三线,老客带新
U02930,2024-01-19,社交媒体,四线及以下,新客
U02931,2024-02-03,付费广告,二线,新客
U02932,2023-08-26,自然搜索,四线及以下,老客带新
U02933,2024-03-23,自然搜索,四线及以下,新客
U02934,2024-01-03,社交媒体,四线及以下,新客
U02935,2023-05-18,社交媒体,一线,新客
U02936,2024-04-18,付费广告,二线,新客
U02937,2023-02-22,口碑推荐,四线及以下,老客带新
U02938,2024-06-11,付费广告,二线,新客
U02939,2023-07-13,口碑推荐,三线,新客
U02940,2024-06-08,付费广告,一线,老客带新
U02941,2024-06-07,自然搜索,一线,新客
U02942,2023-11-18,内容营销,二线,老客带新
U02943,2024-09-08,付费广告,二线,新客
U02944,2024-11-08,口碑推荐,二线,新客
U02945,2023-08-18,付费广告,二线,新客
U02946,2024-08-08,社交媒体,二线,新客
U02947,2023-09-18,内容营销,三线,新客
U02948,2023-10-10,自然搜索,三线,新客
U02949,2024-09-15,口碑推荐,二线,老客带新
U02950,2024-07-25,社交媒体,二线,新客
U02951,2024-08-02,社交媒体,一线,新客
U02952,2024-10-07,付费广告,二线,新客
U02953,2023-01-13,内容营销,二线,老客带新
U02954,2023-03-13,自然搜索,二线,新客
U02955,2023-02-16,付费广告,二线,新客
U02956,2023-09-13,内容营销,三线,新客
U02957,2023-11-28,口碑推荐,一线,新客
U02958,2024-01-10,自然搜索,四线及以下,老客带新
U02959,2023-08-07,付费广告,一线,新客
U02960,2023-11-28,付费广告,四线及以下,新客
U02961,2023-11-05,付费广告,二线,新客
U02962,2023-10-17,付费广告,二线,新客
U02963,2023-11-04,社交媒体,一线,新客
U02964,2023-11-14,自然搜索,一线,新客
U02965,2023-01-27,口碑推荐,一线,新客
U02966,2024-09-13,口碑推荐,一线,新客
U02967,2023-08-22,付费广告,三线,老客带新
U02968,2024-11-27,付费广告,二线,新客
U02969,2024-10-10,付费广告,三线,新客
U02970,2023-06-05,付费广告,一线,新客
U02971,2024-01-15,社交媒体,四线及以下,新客
U02972,2024-09-30,付费广告,二线,新客
U02973,2023-09-15,社交媒体,一线,新客
U02974,2023-03-21,付费广告,二线,新客
U02975,2023-11-21,付费广告,一线,新客
U02976,2024-05-16,自然搜索,一线,新客
U02977,2024-06-26,自然搜索,二线,新客
U02978,2023-08-18,自然搜索,三线,新客
U02979,2023-07-28,付费广告,四线及以下,新客
U02980,2024-05-01,内容营销,二线,新客
U02981,2024-07-18,口碑推荐,四线及以下,新客
U02982,2023-06-28,付费广告,四线及以下,新客
U02983,2023-02-06,自然搜索,四线及以下,新客
U02984,2024-10-27,自然搜索,二线,新客
U02985,2024-07-14,付费广告,一线,新客
U02986,2023-04-23,付费广告,一线,新客
U02987,2024-05-06,付费广告,三线,新客
U02988,2023-04-27,自然搜索,二线,新客
U02989,2024-01-16,自然搜索,一线,新客
