user_id,register_date,country,channel,device,age_group,gender
U00460,2024-04-08,泰国,内容营销,iOS,35-44,女
U00461,2023-07-20,印尼,内容营销,Android,25-34,男
U00462,2023-03-23,印尼,付费广告,iOS,25-34,男
U00463,2023-01-23,印尼,KOL推荐,Android,25-34,男
U00464,2023-06-03,马来西亚,内容营销,iOS,25-34,女
U00465,2024-07-02,越南,付费广告,iOS,35-44,女
U00466,2024-05-16,越南,付费广告,Android,25-34,女
U00467,2024-09-07,菲律宾,付费广告,iOS,18-24,男
U00468,2024-11-06,泰国,付费广告,Android,25-34,男
U00469,2023-11-15,马来西亚,自然搜索,iOS,35-44,男
U00470,2024-10-11,泰国,自然搜索,iOS,25-34,男
U00471,2023-07-15,马来西亚,付费广告,Android,35-44,男
U00472,2024-04-08,泰国,付费广告,iOS,35-44,女
U00473,2023-05-17,菲律宾,自然搜索,iOS,18-24,男
U00474,2024-11-02,印尼,内容营销,Android,45+,女
U00475,2024-09-07,马来西亚,社交媒体,iOS,25-34,女
U00476,2024-11-25,泰国,自然搜索,iOS,35-44,男
U00477,2024-09-06,印尼,社交媒体,iOS,35-44,男
U00478,2023-12-16,马来西亚,社交媒体,iOS,25-34,女
U00479,2023-11-22,印尼,内容营销,Android,25-34,女
U00480,2024-05-10,印尼,自然搜索,iOS,45+,男
U00481,2024-11-16,印尼,自然搜索,Android,18-24,女
U00482,2024-04-15,越南,内容营销,iOS,18-24,男
U00483,2024-03-23,印尼,内容营销,iOS,25-34,女
U00484,2024-08-04,印尼,社交媒体,iOS,35-44,男
U00485,2024-10-03,马来西亚,KOL推荐,Android,45+,女
U00486,2024-02-10,泰国,自然搜索,Android,18-24,女
U00487,2023-06-27,越南,付费广告,Android,35-44,女
U00488,2023-11-04,马来西亚,自然搜索,Android,18-24,男
U00489,2023-10-16,菲律宾,自然搜索,iOS,45+,男
U00490,2024-12-21,越南,KOL推荐,iOS,25-34,女
U00491,2023-08-09,印尼,自然搜索,iOS,18-24,女
U00492,2023-04-17,越南,付费广告,iOS,18-24,女
U00493,2023-10-23,泰国,内容营销,iOS,18-24,男
U00494,2024-01-23,越南,自然搜索,iOS,18-24,男
U00495,2024-09-21,越南,内容营销,iOS,35-44,女
U00496,2024-05-19,印尼,内容营销,iOS,18-24,男
U00497,2024-05-23,泰国,社交媒体,iOS,45+,男
U00498,2024-09-28,马来西亚,自然搜索,iOS,25-34,女
U00499,2023-04-23,马来西亚,付费广告,Android,35-44,女
U00500,2023-06-14,印尼,付费广告,iOS,18-24,男
U00501,2023-09-06,印尼,付费广告,Android,35-44,男
U00502,2023-10-25,越南,付费广告,Android,35-44,女
U00503,2023-06-09,菲律宾,内容营销,iOS,35-44,男
U00504,2024-01-16,印尼,自然搜索,iOS,45+,女
U00505,2024-04-19,泰国,社交媒体,iOS,18-24,男
U00506,2023-05-11,马来西亚,自然搜索,Android,18-24,男
U00507,2024-09-15,菲律宾,社交媒体,iOS,35-44,女
U00508,2023-08-15,马来西亚,内容营销,iOS,35-44,女
U00509,2023-11-13,印尼,付费广告,iOS,25-34,男
U00510,2024-11-02,印尼,自然搜索,Android,25-34,男
U00511,2023-02-23,越南,社交媒体,iOS,35-44,男
U00512,2023-12-26,马来西亚,社交媒体,Android,25-34,女
U00513,2024-08-22,菲律宾,社交媒体,Android,18-24,男
U00514,2023-09-26,泰国,付费广告,Android,25-34,女
U00515,2024-08-15,泰国,付费广告,Android,18-24,女
U00516,2023-07-25,越南,内容营销,Android,25-34,女
U00517,2024-02-17,菲律宾,内容营销,Android,45+,女
U00518,2023-02-09,马来西亚,付费广告,Android,35-44,女
U00519,2024-01-05,泰国,KOL推荐,iOS,45+,男
U00520,2023-04-23,印尼,付费广告,iOS,35-44,男
U00521,2024-09-01,越南,付费广告,Android,25-34,男
U00522,2023-09-24,马来西亚,自然搜索,Android,35-44,女
U00523,2024-04-19,菲律宾,付费广告,Android,45+,女
U00524,2023-03-03,菲律宾,付费广告,Android,45+,男
U00525,2023-07-18,越南,自然搜索,Android,35-44,女
U00526,2024-08-07,越南,付费广告,iOS,18-24,女
U00527,2024-12-16,越南,KOL推荐,Android,18-24,女
U00528,2024-09-24,泰国,社交媒体,iOS,18-24,男
U00529,2023-04-13,菲律宾,社交媒体,Android,45+,男
U00530,2023-10-02,菲律宾,内容营销,Android,25-34,女
U00531,2024-07-14,马来西亚,自然搜索,Android,35-44,男
U00532,2023-06-26,马来西亚,社交媒体,iOS,25-34,女
U00533,2024-01-22,印尼,KOL推荐,iOS,35-44,女
U00534,2023-12-12,菲律宾,付费广告,iOS,18-24,女
U00535,2024-11-12,马来西亚,付费广告,Android,18-24,女
U00536,2023-11-14,菲律宾,自然搜索,Android,25-34,女
U00537,2023-04-13,泰国,内容营销,iOS,25-34,男
U00538,2023-08-24,越南,付费广告,Android,18-24,女
U00539,2024-11-03,泰国,内容营销,Android,35-44,女
U00540,2024-02-19,马来西亚,社交媒体,iOS,25-34,女
U00541,2024-06-11,印尼,社交媒体,Android,35-44,男
U00542,2024-01-23,泰国,KOL推荐,Android,18-24,男
U00543,2023-06-28,印尼,社交媒体,Android,35-44,男
U00544,2024-11-18,印尼,付费广告,Android,18-24,女
U00545,2024-08-01,越南,付费广告,Android,35-44,男
U00546,2023-02-07,泰国,KOL推荐,Android,25-34,女
U00547,2023-05-26,印尼,付费广告,iOS,35-44,女
U00548,2024-07-02,印尼,付费广告,Android,45+,男
U00549,2023-03-20,菲律宾,自然搜索,iOS,18-24,女
U00550,2023-10-10,印尼,内容营销,iOS,18-24,男
U00551,2024-09-08,菲律宾,自然搜索,iOS,35-44,女
U00552,2023-09-02,印尼,社交媒体,iOS,25-34,男
U00553,2023-03-16,印尼,付费广告,Android,18-24,男
U00554,2023-04-23,菲律宾,付费广告,Android,25-34,男
U00555,2023-06-13,越南,社交媒体,iOS,18-24,女
U00556,2023-06-10,泰国,自然搜索,Android,18-24,女
U00557,2024-11-17,泰国,社交媒体,Android,25-34,男
U00558,2023-08-09,菲律宾,KOL推荐,Android,35-44,男
U00559,2023-02-17,印尼,KOL推荐,Android,25-34,女
U00560,2024-08-11,印尼,自然搜索,iOS,25-34,男
U00561,2024-06-22,泰国,内容营销,Android,35-44,女
U00562,2023-03-09,泰国,社交媒体,Android,25-34,女
U00563,2023-08-07,泰国,内容营销,Android,35-44,女
U00564,2023-07-23,越南,付费广告,Android,35-44,女
U00565,2024-09-08,印尼,付费广告,Android,18-24,男
U00566,2024-08-05,越南,内容营销,Android,25-34,男
U00567,2023-03-19,越南,内容营销,Android,45+,男
U00568,2023-02-14,马来西亚,付费广告,Android,45+,男
U00569,2024-09-28,越南,付费广告,iOS,18-24,女
U00570,2023-02-10,印尼,付费广告,iOS,18-24,男
U00571,2024-08-10,菲律宾,付费广告,iOS,18-24,女
U00572,2024-05-02,越南,付费广告,Android,25-34,女
U00573,2023-01-18,印尼,付费广告,Android,25-34,男
U00574,2023-04-01,菲律宾,内容营销,iOS,25-34,男
U00575,2024-10-17,马来西亚,自然搜索,Android,35-44,男
U00576,2023-03-02,泰国,社交媒体,Android,25-34,男
U00577,2024-06-04,马来西亚,自然搜索,Android,35-44,女
U00578,2023-03-12,印尼,付费广告,iOS,18-24,女
U00579,2024-10-16,越南,自然搜索,Android,18-24,女
U00580,2023-11-10,越南,付费广告,Android,25-34,女
U00581,2024-07-10,马来西亚,KOL推荐,Android,18-24,男
U00582,2024-09-25,印尼,内容营销,Android,25-34,男
U00583,2023-03-24,越南,自然搜索,Android,35-44,女
U00584,2023-06-14,印尼,付费广告,iOS,18-24,男
U00585,2023-12-08,泰国,付费广告,Android,35-44,男
U00586,2023-02-09,泰国,内容营销,iOS,25-34,女
U00587,2024-02-01,泰国,KOL推荐,iOS,18-24,女
U00588,2023-03-20,泰国,付费广告,iOS,25-34,女
U00589,2023-06-27,泰国,社交媒体,iOS,35-44,男
U00590,2024-08-13,泰国,KOL推荐,iOS,25-34,女
U00591,2023-11-15,印尼,自然搜索,Android,25-34,男
U00592,2024-06-19,泰国,付费广告,Android,45+,女
U00593,2024-07-06,越南,内容营销,iOS,35-44,男
U00594,2024-03-21,菲律宾,社交媒体,Android,18-24,男
U00595,2024-02-05,印尼,付费广告,iOS,35-44,女
U00596,2023-11-20,印尼,付费广告,iOS,25-34,女
U00597,2024-01-13,泰国,付费广告,Android,35-44,女
U00598,2023-04-09,泰国,付费广告,Android,25-34,男
U00599,2024-11-13,泰国,社交媒体,Android,18-24,女
U00600,2023-08-20,泰国,付费广告,iOS,25-34,女
U00601,2023-11-19,越南,社交媒体,Android,25-34,女
U00602,2023-01-09,泰国,内容营销,Android,25-34,男
U00603,2023-02-04,泰国,自然搜索,Android,35-44,男
U00604,2023-04-28,泰国,付费广告,iOS,35-44,女
U00605,2023-01-28,越南,付费广告,Android,25-34,女
U00606,2024-06-14,泰国,社交媒体,Android,25-34,女
U00607,2024-01-08,越南,自然搜索,Android,25-34,男
U00608,2023-06-17,印尼,社交媒体,iOS,25-34,女
U00609,2024-11-11,印尼,内容营销,Android,45+,女
U00610,2024-03-07,泰国,付费广告,iOS,25-34,男
U00611,2024-10-27,菲律宾,内容营销,Android,18-24,女
U00612,2023-08-11,印尼,内容营销,iOS,25-34,男
U00613,2024-09-02,泰国,自然搜索,iOS,25-34,男
U00614,2024-08-11,菲律宾,自然搜索,Android,25-34,女
U00615,2024-02-24,马来西亚,内容营销,iOS,25-34,女
U00616,2024-01-08,泰国,内容营销,iOS,18-24,女
U00617,2023-12-21,越南,自然搜索,iOS,18-24,男
U00618,2024-10-09,菲律宾,自然搜索,iOS,25-34,男
U00619,2023-10-11,印尼,自然搜索,Android,25-34,女
U00620,2023-11-16,泰国,内容营销,Android,18-24,男
U00621,2024-06-21,泰国,自然搜索,Android,35-44,女
U00622,2023-09-03,越南,付费广告,iOS,25-34,男
U00623,2024-10-04,印尼,KOL推荐,Android,45+,女
U00624,2024-08-19,印尼,自然搜索,Android,18-24,女
U00625,2023-10-13,越南,社交媒体,Android,18-24,男
U00626,2023-01-12,越南,付费广告,Android,25-34,女
U00627,2023-11-24,印尼,内容营销,Android,18-24,男
U00628,2023-05-02,泰国,付费广告,Android,45+,男
U00629,2024-05-17,越南,社交媒体,iOS,18-24,女
U00630,2024-08-15,印尼,社交媒体,iOS,25-34,女
U00631,2023-04-22,菲律宾,自然搜索,Android,45+,男
U00632,2023-11-23,印尼,自然搜索,Android,25-34,女
U00633,2023-01-10,印尼,付费广告,iOS,18-24,男
U00634,2024-06-15,泰国,付费广告,iOS,25-34,男
U00635,2024-07-25,越南,KOL推荐,Android,25-34,女
U00636,2023-04-06,印尼,KOL推荐,Android,18-24,女
U00637,2023-02-13,泰国,付费广告,iOS,25-34,女
U00638,2023-02-13,越南,社交媒体,iOS,35-44,女
U00639,2024-03-18,越南,社交媒体,Android,35-44,女
U00640,2023-11-05,泰国,KOL推荐,Android,18-24,女
U00641,2024-02-22,越南,付费广告,iOS,18-24,男
U00642,2024-04-14,泰国,付费广告,Android,18-24,女
U00643,2023-09-06,越南,付费广告,Android,25-34,女
U00644,2023-09-05,泰国,付费广告,Android,25-34,女
U00645,2023-11-12,菲律宾,付费广告,Android,35-44,女
U00646,2024-05-06,印尼,付费广告,Android,35-44,男
U00647,2024-08-25,印尼,自然搜索,iOS,18-24,男
U00648,2023-06-15,菲律宾,社交媒体,iOS,25-34,女
U00649,2024-05-22,印尼,自然搜索,iOS,18-24,男
U00650,2023-03-19,泰国,自然搜索,iOS,18-24,女
U00651,2024-11-02,印尼,付费广告,iOS,18-24,女
U00652,2023-09-09,印尼,自然搜索,iOS,18-24,女
U00653,2023-07-25,印尼,社交媒体,Android,25-34,女
U00654,2024-04-27,越南,付费广告,Android,25-34,男
U00655,2023-06-09,泰国,付费广告,Android,18-24,女
U00656,2024-01-02,越南,付费广告,Android,45+,女
U00657,2024-02-05,越南,自然搜索,iOS,25-34,男
U00658,2023-11-15,印尼,自然搜索,iOS,18-24,男
U00659,2023-06-28,印尼,内容营销,iOS,18-24,男
U00660,2023-06-16,越南,付费广告,Android,25-34,女
U00661,2024-08-04,马来西亚,付费广告,iOS,45+,男
U00662,2023-05-06,印尼,自然搜索,Android,25-34,男
U00663,2024-01-14,泰国,付费广告,Android,45+,男
U00664,2024-12-28,泰国,社交媒体,iOS,25-34,女
U00665,2024-01-10,泰国,社交媒体,iOS,25-34,女
U00666,2024-05-24,泰国,社交媒体,Android,25-34,女
U00667,2024-06-27,泰国,自然搜索,Android,35-44,女
U00668,2023-07-04,泰国,付费广告,Android,25-34,男
U00669,2024-12-22,越南,KOL推荐,iOS,35-44,女
U00670,2024-09-16,泰国,内容营销,Android,18-24,男
U00671,2023-10-26,菲律宾,自然搜索,iOS,25-34,女
U00672,2024-09-20,泰国,付费广告,Android,25-34,女
U00673,2024-07-03,印尼,自然搜索,Android,25-34,男
U00674,2024-07-23,越南,自然搜索,Android,18-24,男
U00675,2024-12-13,马来西亚,付费广告,iOS,25-34,女
U00676,2023-08-18,泰国,自然搜索,Android,25-34,男
U00677,2024-07-18,越南,社交媒体,iOS,35-44,男
U00678,2024-10-27,马来西亚,付费广告,iOS,35-44,女
U00679,2024-07-22,菲律宾,自然搜索,iOS,35-44,女
U00680,2023-04-13,菲律宾,自然搜索,Android,25-34,女
U00681,2023-12-15,越南,KOL推荐,Android,45+,女
U00682,2024-03-10,泰国,自然搜索,iOS,35-44,男
U00683,2024-10-19,印尼,社交媒体,Android,18-24,男
U00684,2024-09-08,马来西亚,付费广告,iOS,18-24,女
U00685,2024-07-25,印尼,社交媒体,iOS,25-34,女
U00686,2023-09-07,印尼,付费广告,iOS,25-34,男
U00687,2023-08-09,越南,自然搜索,Android,35-44,男
U00688,2024-05-15,菲律宾,自然搜索,Android,35-44,男
U00689,2024-04-07,泰国,自然搜索,Android,35-44,女
U00690,2023-10-19,越南,付费广告,Android,18-24,男
U00691,2023-06-25,越南,社交媒体,iOS,25-34,女
U00692,2023-12-15,印尼,付费广告,Android,18-24,女
U00693,2023-10-27,泰国,自然搜索,iOS,18-24,女
U00694,2024-12-18,泰国,付费广告,Android,35-44,女
U00695,2023-04-11,印尼,社交媒体,Android,18-24,男
U00696,2023-05-13,越南,内容营销,Android,35-44,男
U00697,2023-10-22,印尼,社交媒体,Android,25-34,女
U00698,2023-07-11,泰国,付费广告,Android,35-44,男
U00699,2023-04-04,印尼,社交媒体,iOS,18-24,男
U00700,2023-05-25,印尼,内容营销,Android,35-44,女
U00701,2023-09-01,泰国,KOL推荐,iOS,45+,女
U00702,2024-04-05,越南,付费广告,iOS,35-44,女
U00703,2023-05-07,泰国,自然搜索,Android,35-44,男
U00704,2023-08-19,泰国,付费广告,Android,35-44,男
U00705,2023-01-18,马来西亚,付费广告,iOS,25-34,女
U00706,2024-10-11,越南,社交媒体,Android,35-44,女
U00707,2024-10-27,菲律宾,付费广告,Android,35-44,女
U00708,2024-04-21,越南,自然搜索,Android,25-34,男
U00709,2023-11-21,印尼,社交媒体,Android,35-44,男
U00710,2023-09-27,菲律宾,KOL推荐,Android,25-34,女
U00711,2023-07-22,印尼,付费广告,iOS,18-24,男
U00712,2024-03-11,印尼,社交媒体,Android,25-34,男
U00713,2024-11-19,越南,付费广告,Android,18-24,男
U00714,2023-07-16,越南,内容营销,Android,25-34,女
U00715,2023-03-16,马来西亚,KOL推荐,Android,18-24,男
U00716,2023-08-26,菲律宾,付费广告,iOS,25-34,男
U00717,2023-10-09,马来西亚,社交媒体,iOS,35-44,女
U00718,2023-03-07,泰国,内容营销,iOS,25-34,男
U00719,2023-08-03,印尼,付费广告,iOS,18-24,女
U00720,2024-04-22,马来西亚,付费广告,iOS,25-34,女
U00721,2024-02-07,泰国,KOL推荐,iOS,18-24,女
U00722,2023-04-06,泰国,自然搜索,Android,25-34,男
U00723,2023-07-12,印尼,付费广告,Android,25-34,女
U00724,2023-07-27,印尼,内容营销,Android,45+,男
U00725,2023-01-18,菲律宾,社交媒体,Android,18-24,男
U00726,2023-11-11,泰国,付费广告,iOS,35-44,女
U00727,2024-05-25,菲律宾,自然搜索,iOS,35-44,女
U00728,2023-12-23,泰国,付费广告,Android,45+,男
U00729,2024-11-19,泰国,付费广告,Android,18-24,男
U00730,2024-09-18,泰国,自然搜索,Android,25-34,男
U00731,2024-09-24,菲律宾,社交媒体,iOS,18-24,女
U00732,2024-01-10,印尼,付费广告,iOS,25-34,女
U00733,2024-07-04,印尼,付费广告,Android,18-24,女
U00734,2024-12-15,越南,付费广告,Android,35-44,女
U00735,2024-06-01,菲律宾,内容营销,Android,18-24,女
U00736,2024-07-02,越南,付费广告,Android,25-34,男
U00737,2023-10-18,菲律宾,自然搜索,Android,25-34,男
U00738,2023-04-22,越南,自然搜索,Android,45+,女
U00739,2023-10-26,越南,社交媒体,Android,35-44,男
U00740,2024-09-04,越南,社交媒体,Android,18-24,女
U00741,2024-12-27,越南,付费广告,Android,18-24,男
U00742,2024-09-18,印尼,付费广告,Android,18-24,女
U00743,2024-08-23,印尼,自然搜索,Android,35-44,男
U00744,2023-04-15,泰国,付费广告,iOS,35-44,男
U00745,2024-10-18,菲律宾,付费广告,Android,25-34,女
U00746,2023-09-20,越南,自然搜索,Android,18-24,男
U00747,2024-05-03,印尼,自然搜索,iOS,35-44,女
U00748,2024-01-07,马来西亚,自然搜索,Android,25-34,男
U00749,2024-02-26,印尼,自然搜索,iOS,45+,女
U00750,2023-06-14,泰国,社交媒体,Android,25-34,男
U00751,2024-02-14,马来西亚,自然搜索,Android,25-34,女
U00752,2024-08-18,印尼,付费广告,iOS,25-34,女
U00753,2023-09-12,越南,自然搜索,Android,18-24,女
U00754,2024-02-24,泰国,内容营销,Android,35-44,女
U00755,2024-11-16,菲律宾,内容营销,Android,35-44,男
U00756,2023-02-16,印尼,自然搜索,iOS,18-24,女
U00757,2024-06-24,印尼,付费广告,Android,18-24,女
U00758,2023-09-25,菲律宾,自然搜索,Android,18-24,女
U00759,2023-08-01,菲律宾,付费广告,Android,45+,女
U00760,2023-05-07,泰国,自然搜索,iOS,18-24,男
U00761,2023-10-22,越南,社交媒体,Android,25-34,女
U00762,2023-11-12,泰国,付费广告,iOS,18-24,男
U00763,2023-01-26,印尼,内容营销,Android,25-34,女
U00764,2023-06-04,泰国,自然搜索,Android,35-44,男
U00765,2023-03-04,印尼,KOL推荐,iOS,35-44,男
U00766,2024-12-27,菲律宾,KOL推荐,Android,18-24,女
U00767,2023-06-25,菲律宾,自然搜索,iOS,35-44,女
U00768,2023-05-27,越南,付费广告,Android,25-34,女
U00769,2023-09-04,菲律宾,自然搜索,Android,45+,女
U00770,2024-02-15,泰国,付费广告,Android,18-24,女
U00771,2023-04-22,菲律宾,付费广告,Android,18-24,女
U00772,2024-02-10,泰国,社交媒体,Android,25-34,男
U00773,2023-07-18,越南,付费广告,Android,18-24,女
U00774,2024-08-15,菲律宾,内容营销,Android,18-24,女
U00775,2023-08-09,泰国,自然搜索,iOS,35-44,女
U00776,2023-05-06,泰国,内容营销,Android,35-44,女
U00777,2023-12-07,印尼,自然搜索,Android,25-34,女
U00778,2023-07-15,印尼,KOL推荐,iOS,35-44,男
U00779,2024-07-13,印尼,付费广告,iOS,25-34,女
U00780,2024-06-10,印尼,自然搜索,iOS,25-34,女
U00781,2023-08-25,印尼,内容营销,iOS,25-34,女
U00782,2023-11-08,越南,付费广告,iOS,35-44,男
U00783,2023-08-15,越南,社交媒体,Android,18-24,女
U00784,2023-02-27,泰国,社交媒体,Android,18-24,女
U00785,2024-08-22,马来西亚,付费广告,Android,25-34,女
U00786,2024-12-13,印尼,付费广告,iOS,25-34,女
U00787,2024-06-12,越南,社交媒体,Android,35-44,男
U00788,2023-08-17,越南,自然搜索,Android,25-34,女
U00789,2023-06-16,马来西亚,社交媒体,Android,18-24,女
U00790,2024-12-24,泰国,内容营销,Android,18-24,男
U00791,2024-11-23,印尼,自然搜索,iOS,18-24,男
U00792,2024-02-27,印尼,自然搜索,Android,35-44,男
U00793,2023-10-27,印尼,社交媒体,Android,25-34,女
U00794,2023-02-13,泰国,付费广告,iOS,35-44,女
U00795,2023-01-28,菲律宾,付费广告,iOS,25-34,女
U00796,2024-06-14,马来西亚,自然搜索,iOS,35-44,女
U00797,2023-03-15,印尼,付费广告,iOS,45+,女
U00798,2023-09-26,印尼,自然搜索,iOS,35-44,女
U00799,2024-01-23,马来西亚,付费广告,Android,35-44,男
U00800,2023-05-05,印尼,KOL推荐,Android,25-34,男
U00801,2024-10-02,泰国,付费广告,Android,45+,女
U00802,2023-01-27,印尼,付费广告,Android,35-44,男
U00803,2024-05-19,印尼,内容营销,Android,45+,男
U00804,2024-05-09,越南,社交媒体,Android,25-34,男
U00805,2023-10-15,印尼,KOL推荐,Android,35-44,男
U00806,2024-01-21,马来西亚,付费广告,iOS,25-34,男
U00807,2024-09-17,马来西亚,KOL推荐,Android,18-24,女
U00808,2024-11-07,越南,自然搜索,Android,25-34,男
U00809,2023-04-03,泰国,自然搜索,iOS,35-44,男
U00810,2023-01-07,马来西亚,自然搜索,Android,18-24,男
U00811,2023-05-26,菲律宾,付费广告,Android,25-34,女
U00812,2024-05-17,泰国,KOL推荐,Android,25-34,女
U00813,2024-03-03,马来西亚,付费广告,iOS,25-34,女
U00814,2023-03-02,菲律宾,社交媒体,Android,35-44,女
U00815,2023-08-13,印尼,社交媒体,iOS,35-44,男
U00816,2024-12-06,印尼,社交媒体,iOS,25-34,男
U00817,2023-05-13,越南,付费广告,iOS,18-24,男
U00818,2024-10-01,泰国,社交媒体,Android,25-34,女
