user_id,event_type,event_date,page_id,duration_seconds
U00242,register,2024-09-27,page_022,18
U00242,app_open,2024-09-27,page_091,44
U00242,browse,2024-09-27,page_028,134
U00242,add_to_cart,2024-09-27,page_055,47
U00243,register,2024-07-07,page_016,15
U00244,register,2023-03-06,page_008,10
U00244,app_open,2023-03-06,page_075,52
U00244,browse,2023-03-06,page_029,159
U00245,register,2023-08-18,page_059,27
U00246,register,2024-03-24,page_026,21
U00246,app_open,2024-03-24,page_022,31
U00246,browse,2024-03-24,page_026,261
U00247,register,2024-05-04,page_044,26
U00247,app_open,2024-05-04,page_068,37
U00248,register,2023-07-17,page_022,14
U00248,app_open,2023-07-17,page_039,35
U00248,browse,2023-07-17,page_091,141
U00248,share,2023-08-07,page_075,22
U00249,register,2024-10-26,page_096,14
U00250,register,2023-06-13,page_094,15
U00250,app_open,2023-06-13,page_093,43
U00250,browse,2023-06-13,page_040,296
U00251,register,2023-07-09,page_071,6
U00251,app_open,2023-07-09,page_040,22
U00251,browse,2023-07-09,page_018,46
U00252,register,2024-11-19,page_072,8
U00252,app_open,2024-11-19,page_075,31
U00252,browse,2024-11-19,page_074,75
U00253,register,2024-08-13,page_057,8
U00253,app_open,2024-08-13,page_076,44
U00253,browse,2024-08-13,page_046,196
U00253,add_to_cart,2024-08-13,page_008,92
U00254,register,2024-03-17,page_056,14
U00254,app_open,2024-03-17,page_074,46
U00254,browse,2024-03-17,page_025,88
U00255,register,2023-05-23,page_071,26
U00255,app_open,2023-05-23,page_090,47
U00256,register,2024-07-06,page_020,27
U00256,app_open,2024-07-06,page_065,24
U00256,browse,2024-07-06,page_086,180
U00256,share,2024-07-30,page_011,9
U00257,register,2023-12-15,page_013,14
U00257,app_open,2023-12-15,page_061,44
U00258,register,2024-03-03,page_023,23
U00258,app_open,2024-03-03,page_084,27
U00258,browse,2024-03-03,page_020,109
U00258,add_to_cart,2024-03-03,page_078,112
U00258,share,2024-03-11,page_011,25
U00259,register,2023-04-05,page_013,13
U00259,app_open,2023-04-05,page_073,53
U00259,browse,2023-04-05,page_079,138
U00259,add_to_cart,2023-04-05,page_045,54
U00260,register,2023-06-06,page_059,6
U00260,app_open,2023-06-06,page_011,10
U00261,register,2024-05-28,page_011,17
U00261,app_open,2024-05-28,page_004,32
U00261,browse,2024-05-28,page_040,237
U00261,add_to_cart,2024-05-28,page_020,57
U00262,register,2023-08-19,page_019,8
U00262,app_open,2023-08-19,page_050,17
U00262,browse,2023-08-19,page_080,70
U00263,register,2024-08-24,page_014,9
U00263,app_open,2024-08-24,page_076,22
U00263,browse,2024-08-24,page_004,261
U00263,add_to_cart,2024-08-24,page_059,77
U00264,register,2024-09-22,page_045,19
U00265,register,2024-01-15,page_069,9
U00265,app_open,2024-01-15,page_051,39
U00265,browse,2024-01-15,page_021,127
U00266,register,2024-05-24,page_078,11
U00266,app_open,2024-05-24,page_032,14
U00266,browse,2024-05-24,page_039,140
U00266,add_to_cart,2024-05-24,page_064,86
U00267,register,2024-09-17,page_003,13
U00267,app_open,2024-09-17,page_074,47
U00267,browse,2024-09-17,page_061,101
U00267,add_to_cart,2024-09-17,page_095,40
U00268,register,2024-11-02,page_068,23
U00269,register,2024-10-03,page_036,22
U00269,app_open,2024-10-03,page_071,59
U00269,browse,2024-10-03,page_093,48
U00270,register,2024-10-09,page_094,29
U00270,app_open,2024-10-09,page_057,49
U00270,browse,2024-10-09,page_003,100
U00271,register,2023-06-01,page_043,29
U00271,app_open,2023-06-01,page_049,31
U00271,browse,2023-06-01,page_073,142
U00272,register,2024-10-19,page_078,7
U00272,app_open,2024-10-19,page_069,41
U00272,browse,2024-10-19,page_031,31
U00272,add_to_cart,2024-10-19,page_026,89
U00273,register,2023-04-13,page_097,15
U00273,app_open,2023-04-13,page_065,17
U00273,browse,2023-04-13,page_092,191
U00274,register,2024-08-25,page_067,6
U00274,app_open,2024-08-25,page_045,34
U00274,browse,2024-08-25,page_087,84
U00274,add_to_cart,2024-08-25,page_006,118
U00275,register,2023-08-23,page_010,10
U00275,app_open,2023-08-23,page_022,48
U00275,browse,2023-08-23,page_039,249
U00275,add_to_cart,2023-08-23,page_053,100
U00276,register,2023-05-10,page_058,10
U00277,register,2024-08-19,page_005,7
U00277,app_open,2024-08-19,page_089,37
U00278,register,2023-12-01,page_059,8
U00278,app_open,2023-12-01,page_010,57
U00278,browse,2023-12-01,page_065,132
U00279,register,2023-09-24,page_059,19
U00279,app_open,2023-09-24,page_087,22
U00279,browse,2023-09-24,page_092,196
U00279,share,2023-10-05,page_040,8
U00280,register,2024-04-17,page_020,18
U00280,app_open,2024-04-17,page_091,54
U00281,register,2024-06-14,page_032,5
U00281,app_open,2024-06-14,page_012,58
U00281,browse,2024-06-14,page_033,137
U00282,register,2024-05-01,page_045,22
U00282,app_open,2024-05-01,page_053,27
U00282,browse,2024-05-01,page_094,66
U00283,register,2024-09-15,page_072,22
U00283,app_open,2024-09-15,page_099,56
U00283,browse,2024-09-15,page_060,135
U00283,add_to_cart,2024-09-15,page_085,78
U00283,share,2024-09-22,page_002,6
U00284,register,2024-07-02,page_059,18
U00284,app_open,2024-07-02,page_090,11
U00284,browse,2024-07-02,page_084,68
U00285,register,2024-12-24,page_009,5
U00285,app_open,2024-12-24,page_030,45
U00285,browse,2024-12-24,page_081,221
U00286,register,2024-02-22,page_070,29
U00286,app_open,2024-02-22,page_099,28
U00286,browse,2024-02-22,page_010,204
U00287,register,2023-02-27,page_075,21
U00287,app_open,2023-02-27,page_092,36
U00287,share,2023-03-14,page_083,12
U00288,register,2024-03-01,page_001,9
U00288,app_open,2024-03-01,page_058,21
U00288,browse,2024-03-01,page_066,152
U00288,add_to_cart,2024-03-01,page_071,106
U00289,register,2024-10-01,page_018,18
U00289,app_open,2024-10-01,page_029,58
U00289,browse,2024-10-01,page_011,52
U00289,share,2024-10-03,page_076,14
U00290,register,2023-12-22,page_068,15
U00290,app_open,2023-12-22,page_061,16
U00290,browse,2023-12-22,page_076,130
U00290,add_to_cart,2023-12-22,page_071,86
U00291,register,2024-03-26,page_029,11
U00291,app_open,2024-03-26,page_018,37
U00291,browse,2024-03-26,page_074,142
U00291,add_to_cart,2024-03-26,page_058,44
U00292,register,2024-06-15,page_062,26
U00292,app_open,2024-06-15,page_039,33
U00293,register,2023-07-12,page_056,7
U00293,app_open,2023-07-12,page_089,43
U00293,browse,2023-07-12,page_087,162
U00293,add_to_cart,2023-07-12,page_015,82
U00294,register,2023-10-02,page_068,26
U00294,app_open,2023-10-02,page_096,29
U00295,register,2023-02-06,page_093,6
U00295,app_open,2023-02-06,page_026,11
U00295,share,2023-02-22,page_002,29
U00296,register,2024-08-06,page_039,29
U00296,app_open,2024-08-06,page_047,20
U00296,browse,2024-08-06,page_053,107
U00297,register,2024-12-27,page_089,10
U00298,register,2023-10-03,page_077,6
U00298,app_open,2023-10-03,page_089,44
U00298,browse,2023-10-03,page_020,244
U00299,register,2024-04-05,page_043,26
U00299,app_open,2024-04-05,page_082,57
U00299,browse,2024-04-05,page_052,125
U00300,register,2023-05-10,page_086,20
U00300,app_open,2023-05-10,page_008,23
U00300,share,2023-06-03,page_097,29
U00301,register,2024-11-13,page_080,7
U00301,app_open,2024-11-13,page_065,17
U00301,share,2024-11-18,page_086,18
U00302,register,2024-12-03,page_098,28
U00302,app_open,2024-12-03,page_094,59
U00303,register,2024-06-19,page_031,12
U00304,register,2023-06-27,page_025,18
U00305,register,2024-08-27,page_024,26
U00306,register,2023-01-10,page_040,16
U00306,app_open,2023-01-10,page_079,16
U00306,browse,2023-01-10,page_069,275
U00306,add_to_cart,2023-01-10,page_093,56
U00307,register,2023-10-25,page_056,16
U00307,app_open,2023-10-25,page_092,45
U00307,browse,2023-10-25,page_029,164
U00308,register,2024-10-01,page_004,29
U00308,app_open,2024-10-01,page_031,33
U00308,share,2024-10-08,page_095,18
U00309,register,2024-07-11,page_082,13
U00309,app_open,2024-07-11,page_002,45
U00309,browse,2024-07-11,page_086,31
U00309,share,2024-07-26,page_085,16
U00310,register,2024-01-17,page_011,27
U00310,app_open,2024-01-17,page_082,22
U00310,browse,2024-01-17,page_026,291
U00310,add_to_cart,2024-01-17,page_038,98
U00311,register,2024-08-18,page_062,26
U00311,app_open,2024-08-18,page_062,25
U00311,browse,2024-08-18,page_095,99
U00311,add_to_cart,2024-08-18,page_025,58
U00312,register,2023-04-15,page_050,5
U00313,register,2023-02-06,page_086,8
U00313,app_open,2023-02-06,page_079,29
U00313,browse,2023-02-06,page_078,172
U00313,add_to_cart,2023-02-06,page_007,60
U00314,register,2024-10-27,page_065,29
U00314,app_open,2024-10-27,page_099,39
U00314,browse,2024-10-27,page_082,126
U00314,add_to_cart,2024-10-27,page_054,33
U00315,register,2024-11-09,page_052,8
U00315,app_open,2024-11-09,page_028,48
U00315,browse,2024-11-09,page_048,59
U00316,register,2023-11-25,page_079,18
U00316,app_open,2023-11-25,page_068,36
U00316,browse,2023-11-25,page_082,188
U00316,add_to_cart,2023-11-25,page_065,74
U00317,register,2024-08-16,page_056,18
U00317,app_open,2024-08-16,page_078,45
U00317,browse,2024-08-16,page_039,118
U00317,add_to_cart,2024-08-16,page_062,87
U00318,register,2023-08-28,page_044,25
U00319,register,2024-05-23,page_028,21
U00319,app_open,2024-05-23,page_020,49
U00319,browse,2024-05-23,page_054,58
U00319,share,2024-06-05,page_098,10
U00320,register,2024-11-26,page_079,28
U00320,app_open,2024-11-26,page_001,23
U00320,share,2024-12-19,page_094,8
U00321,register,2023-04-07,page_045,21
U00321,app_open,2023-04-07,page_003,14
U00321,browse,2023-04-07,page_085,174
U00321,add_to_cart,2023-04-07,page_055,35
U00322,register,2023-11-27,page_034,17
U00322,app_open,2023-11-27,page_032,26
U00322,browse,2023-11-27,page_052,82
U00323,register,2023-11-11,page_027,14
U00323,app_open,2023-11-11,page_019,37
U00323,browse,2023-11-11,page_008,221
U00324,register,2024-09-21,page_053,14
U00325,register,2024-03-05,page_015,14
U00325,app_open,2024-03-05,page_093,14
U00326,register,2023-06-23,page_016,13
U00327,register,2023-05-09,page_062,18
U00327,app_open,2023-05-09,page_020,20
U00327,browse,2023-05-09,page_003,78
U00327,add_to_cart,2023-05-09,page_098,70
U00327,share,2023-05-14,page_004,19
U00328,register,2023-11-25,page_018,20
U00328,app_open,2023-11-25,page_035,19
U00328,browse,2023-11-25,page_065,265
U00329,register,2024-11-26,page_050,19
U00329,app_open,2024-11-26,page_058,20
U00329,share,2024-11-30,page_040,22
U00330,register,2023-03-20,page_005,7
U00331,register,2023-04-23,page_026,19
U00331,app_open,2023-04-23,page_095,52
U00331,browse,2023-04-23,page_083,138
U00331,add_to_cart,2023-04-23,page_013,62
U00332,register,2024-03-18,page_038,9
U00332,app_open,2024-03-18,page_063,44
U00332,browse,2024-03-18,page_028,210
U00333,register,2023-05-11,page_077,25
U00333,app_open,2023-05-11,page_034,56
U00333,browse,2023-05-11,page_095,60
U00334,register,2023-11-04,page_093,8
U00334,app_open,2023-11-04,page_042,57
U00334,browse,2023-11-04,page_080,116
U00334,add_to_cart,2023-11-04,page_033,21
U00335,register,2024-04-26,page_023,7
U00335,app_open,2024-04-26,page_026,47
U00335,browse,2024-04-26,page_022,256
U00335,add_to_cart,2024-04-26,page_089,97
U00336,register,2023-11-25,page_070,28
U00337,register,2023-01-26,page_092,8
U00337,app_open,2023-01-26,page_080,20
U00337,browse,2023-01-26,page_098,128
U00338,register,2024-01-19,page_083,5
U00338,app_open,2024-01-19,page_019,48
U00338,browse,2024-01-19,page_003,244
U00338,add_to_cart,2024-01-19,page_017,62
U00339,register,2023-06-27,page_055,21
U00339,app_open,2023-06-27,page_072,20
U00340,register,2024-08-19,page_067,23
U00340,app_open,2024-08-19,page_002,37
U00340,browse,2024-08-19,page_087,236
U00341,register,2023-06-13,page_050,10
U00341,app_open,2023-06-13,page_066,40
U00341,browse,2023-06-13,page_022,231
U00341,share,2023-07-01,page_001,18
U00342,register,2023-11-19,page_002,6
U00342,app_open,2023-11-19,page_073,31
U00342,browse,2023-11-19,page_022,50
U00342,add_to_cart,2023-11-19,page_080,64
U00343,register,2023-07-12,page_054,26
U00343,app_open,2023-07-12,page_025,48
U00344,register,2024-04-01,page_052,10
U00344,app_open,2024-04-01,page_030,43
U00344,browse,2024-04-01,page_079,159
U00345,register,2024-03-13,page_028,26
U00345,app_open,2024-03-13,page_001,21
U00345,browse,2024-03-13,page_015,134
U00345,add_to_cart,2024-03-13,page_014,42
U00345,share,2024-04-04,page_003,26
U00346,register,2023-10-18,page_072,7
U00346,app_open,2023-10-18,page_010,37
U00346,browse,2023-10-18,page_088,166
U00346,share,2023-11-11,page_028,27
U00347,register,2023-04-22,page_088,5
U00347,app_open,2023-04-22,page_070,13
U00347,browse,2023-04-22,page_011,123
U00348,register,2023-06-27,page_074,8
U00348,app_open,2023-06-27,page_025,55
U00349,register,2023-08-24,page_037,9
U00349,app_open,2023-08-24,page_060,36
U00349,browse,2023-08-24,page_024,151
U00349,add_to_cart,2023-08-24,page_093,63
U00350,register,2024-08-22,page_058,17
U00350,app_open,2024-08-22,page_012,50
U00351,register,2023-09-23,page_088,23
U00351,app_open,2023-09-23,page_053,11
U00351,browse,2023-09-23,page_030,76
U00351,add_to_cart,2023-09-23,page_007,53
U00352,register,2023-08-24,page_059,15
U00352,app_open,2023-08-24,page_099,44
U00352,share,2023-09-05,page_066,18
U00353,register,2024-06-07,page_001,29
U00354,register,2024-07-23,page_085,28
U00354,app_open,2024-07-23,page_094,29
U00354,browse,2024-07-23,page_065,166
U00354,share,2024-08-20,page_080,28
U00355,register,2024-06-01,page_015,26
U00356,register,2023-11-09,page_044,24
U00356,app_open,2023-11-09,page_063,49
U00356,browse,2023-11-09,page_082,251
U00356,add_to_cart,2023-11-09,page_093,75
U00356,share,2023-11-15,page_066,29
U00357,register,2023-10-10,page_070,29
U00357,app_open,2023-10-10,page_067,58
U00357,browse,2023-10-10,page_044,178
U00358,register,2023-01-27,page_095,9
U00358,app_open,2023-01-27,page_092,16
U00359,register,2024-05-27,page_069,23
U00360,register,2023-12-12,page_071,10
U00360,app_open,2023-12-12,page_034,30
U00360,browse,2023-12-12,page_021,260
U00360,add_to_cart,2023-12-12,page_041,36
U00360,share,2023-12-23,page_009,7
U00361,register,2024-07-17,page_034,24
U00361,app_open,2024-07-17,page_037,56
U00361,browse,2024-07-17,page_071,49
U00361,add_to_cart,2024-07-17,page_068,71
U00362,register,2023-07-23,page_025,27
U00363,register,2023-11-24,page_028,29
U00363,app_open,2023-11-24,page_027,51
U00363,browse,2023-11-24,page_033,282
U00363,add_to_cart,2023-11-24,page_088,16
U00364,register,2023-02-16,page_053,8
U00364,app_open,2023-02-16,page_026,22
U00365,register,2024-11-09,page_083,24
U00365,app_open,2024-11-09,page_089,46
U00365,share,2024-11-25,page_083,29
U00366,register,2023-10-21,page_031,14
U00366,app_open,2023-10-21,page_005,12
U00367,register,2023-10-03,page_093,29
U00367,app_open,2023-10-03,page_020,54
U00367,share,2023-10-14,page_024,28
U00368,register,2024-05-28,page_036,17
U00369,register,2024-02-19,page_072,7
U00369,app_open,2024-02-19,page_093,10
U00370,register,2024-06-18,page_022,23
U00370,app_open,2024-06-18,page_033,47
U00370,browse,2024-06-18,page_020,198
U00370,share,2024-06-19,page_034,22
U00371,register,2024-02-03,page_061,26
U00371,app_open,2024-02-03,page_020,34
U00371,browse,2024-02-03,page_039,145
U00372,register,2023-10-23,page_091,13
U00372,app_open,2023-10-23,page_051,39
U00372,browse,2023-10-23,page_026,242
U00372,add_to_cart,2023-10-23,page_045,101
U00372,share,2023-11-15,page_099,5
U00373,register,2024-01-22,page_077,14
U00374,register,2023-12-09,page_089,15
U00374,app_open,2023-12-09,page_057,22
U00374,browse,2023-12-09,page_056,286
U00374,add_to_cart,2023-12-09,page_002,53
U00375,register,2023-10-19,page_055,18
U00375,app_open,2023-10-19,page_086,38
U00375,browse,2023-10-19,page_063,290
U00375,share,2023-11-03,page_002,22
U00376,register,2024-04-21,page_028,17
U00376,app_open,2024-04-21,page_080,44
U00376,browse,2024-04-21,page_029,224
U00376,share,2024-04-27,page_043,29
U00377,register,2023-03-12,page_039,8
U00377,app_open,2023-03-12,page_049,18
U00377,browse,2023-03-12,page_056,113
U00378,register,2023-08-25,page_002,16
U00379,register,2024-03-11,page_060,10
U00379,app_open,2024-03-11,page_053,40
U00380,register,2024-11-13,page_023,24
U00380,app_open,2024-11-13,page_058,48
U00380,browse,2024-11-13,page_072,194
U00380,add_to_cart,2024-11-13,page_066,95
U00380,share,2024-12-12,page_088,28
U00381,register,2023-06-13,page_098,5
U00381,app_open,2023-06-13,page_082,21
U00382,register,2023-11-06,page_035,8
U00382,app_open,2023-11-06,page_054,10
U00383,register,2023-06-05,page_042,10
U00383,app_open,2023-06-05,page_025,52
U00383,browse,2023-06-05,page_035,223
U00384,register,2023-07-23,page_044,9
U00384,app_open,2023-07-23,page_052,41
U00384,browse,2023-07-23,page_035,205
U00385,register,2024-11-19,page_090,11
U00385,app_open,2024-11-19,page_043,21
U00386,register,2023-11-06,page_044,21
U00386,app_open,2023-11-06,page_022,39
U00387,register,2023-09-20,page_014,10
U00387,app_open,2023-09-20,page_032,49
U00388,register,2024-06-08,page_092,6
U00388,app_open,2024-06-08,page_050,35
U00388,browse,2024-06-08,page_001,213
U00388,add_to_cart,2024-06-08,page_095,18
U00389,register,2024-06-05,page_017,16
U00389,app_open,2024-06-05,page_078,26
U00389,browse,2024-06-05,page_063,208
U00390,register,2023-06-02,page_089,11
U00390,app_open,2023-06-02,page_014,12
U00390,browse,2023-06-02,page_022,51
U00390,add_to_cart,2023-06-02,page_002,104
U00391,register,2024-10-24,page_013,23
U00391,app_open,2024-10-24,page_097,56
U00391,browse,2024-10-24,page_078,131
U00391,share,2024-11-21,page_064,27
U00392,register,2023-04-19,page_082,6
U00392,app_open,2023-04-19,page_008,10
U00392,browse,2023-04-19,page_085,108
U00392,add_to_cart,2023-04-19,page_058,81
U00393,register,2023-04-16,page_027,29
U00394,register,2023-01-16,page_070,18
U00394,app_open,2023-01-16,page_013,37
U00394,browse,2023-01-16,page_081,294
U00395,register,2023-01-24,page_099,14
U00395,app_open,2023-01-24,page_005,45
U00395,browse,2023-01-24,page_027,91
U00395,add_to_cart,2023-01-24,page_080,87
U00395,share,2023-02-11,page_051,15
U00396,register,2024-05-05,page_010,28
U00396,app_open,2024-05-05,page_072,35
U00397,register,2024-04-25,page_065,20
U00397,app_open,2024-04-25,page_007,35
U00397,browse,2024-04-25,page_021,296
U00398,register,2023-03-10,page_058,8
U00398,app_open,2023-03-10,page_018,40
U00398,browse,2023-03-10,page_092,42
U00398,add_to_cart,2023-03-10,page_080,66
U00399,register,2024-06-21,page_008,8
U00399,app_open,2024-06-21,page_059,20
U00400,register,2024-06-26,page_052,16
U00400,app_open,2024-06-26,page_048,18
U00400,browse,2024-06-26,page_096,207
U00400,add_to_cart,2024-06-26,page_081,53
