user_id,order_id,rating,feedback_text,feedback_date,category
U00426,FB000427,3,一般般，有待改进。,2023-05-02,美妆
U00427,FB000428,4,还不错，基本满意。,2023-07-10,食品
U00428,FB000429,5,非常满意，产品很好用！,2023-07-15,食品
U00429,FB000430,5,非常满意，产品很好用！,2023-02-26,3C数码
U00430,FB000431,2,不太满意，需要改善。,2024-04-21,家居
U00431,FB000432,4,还不错，基本满意。,2023-01-08,服饰
U00432,FB000433,5,非常满意，产品很好用！,2024-08-22,食品
U00433,FB000434,5,非常满意，产品很好用！,2024-02-06,服饰
U00434,FB000435,5,非常满意，产品很好用！,2023-01-29,家居
U00435,FB000436,3,一般般，有待改进。,2024-03-01,3C数码
U00436,FB000437,5,非常满意，产品很好用！,2024-04-05,3C数码
U00437,FB000438,4,还不错，基本满意。,2024-11-11,服饰
U00438,FB000439,5,非常满意，产品很好用！,2023-08-26,家居
U00439,FB000440,5,非常满意，产品很好用！,2023-05-22,食品
U00440,FB000441,2,不太满意，需要改善。,2024-05-07,服饰
U00441,FB000442,4,还不错，基本满意。,2023-09-15,服饰
U00442,FB000443,4,还不错，基本满意。,2024-08-23,服饰
U00443,FB000444,5,非常满意，产品很好用！,2024-01-21,3C数码
U00444,FB000445,2,不太满意，需要改善。,2023-04-11,服饰
U00445,FB000446,4,还不错，基本满意。,2024-12-18,家居
U00446,FB000447,1,非常不满意，体验很差。,2024-08-03,家居
U00447,FB000448,4,还不错，基本满意。,2023-04-20,美妆
U00448,FB000449,4,还不错，基本满意。,2023-01-21,3C数码
U00449,FB000450,3,一般般，有待改进。,2024-05-14,美妆
U00450,FB000451,5,非常满意，产品很好用！,2024-03-14,家居
U00451,FB000452,5,非常满意，产品很好用！,2024-12-03,食品
U00452,FB000453,4,还不错，基本满意。,2024-12-09,食品
U00453,FB000454,3,一般般，有待改进。,2023-04-15,家居
U00454,FB000455,4,还不错，基本满意。,2024-04-15,3C数码
U00455,FB000456,5,非常满意，产品很好用！,2024-07-15,3C数码
U00456,FB000457,3,一般般，有待改进。,2023-02-19,美妆
U00457,FB000458,3,一般般，有待改进。,2024-05-20,家居
U00458,FB000459,4,还不错，基本满意。,2023-04-22,家居
U00459,FB000460,4,还不错，基本满意。,2023-10-29,3C数码
U00460,FB000461,4,还不错，基本满意。,2024-08-24,食品
U00461,FB000462,5,非常满意，产品很好用！,2024-05-06,美妆
U00462,FB000463,3,一般般，有待改进。,2024-10-18,食品
U00463,FB000464,5,非常满意，产品很好用！,2024-09-05,3C数码
U00464,FB000465,5,非常满意，产品很好用！,2024-05-02,服饰
U00465,FB000466,4,还不错，基本满意。,2024-04-07,3C数码
U00466,FB000467,4,还不错，基本满意。,2023-05-24,美妆
U00467,FB000468,2,不太满意，需要改善。,2024-05-10,服饰
U00468,FB000469,4,还不错，基本满意。,2024-12-10,家居
U00469,FB000470,4,还不错，基本满意。,2024-11-21,服饰
U00470,FB000471,1,非常不满意，体验很差。,2023-08-17,美妆
U00471,FB000472,4,还不错，基本满意。,2024-07-30,家居
U00472,FB000473,5,非常满意，产品很好用！,2023-02-15,美妆
U00473,FB000474,3,一般般，有待改进。,2023-08-16,家居
U00474,FB000475,4,还不错，基本满意。,2023-01-31,3C数码
U00475,FB000476,4,还不错，基本满意。,2024-02-25,美妆
U00476,FB000477,2,不太满意，需要改善。,2024-07-29,3C数码
U00477,FB000478,5,非常满意，产品很好用！,2023-05-21,美妆
U00478,FB000479,4,还不错，基本满意。,2023-06-19,食品
U00479,FB000480,1,非常不满意，体验很差。,2024-06-01,服饰
U00480,FB000481,4,还不错，基本满意。,2023-10-27,美妆
U00481,FB000482,5,非常满意，产品很好用！,2024-04-20,服饰
U00482,FB000483,4,还不错，基本满意。,2024-04-26,家居
U00483,FB000484,4,还不错，基本满意。,2023-12-21,服饰
U00484,FB000485,2,不太满意，需要改善。,2023-02-12,服饰
U00485,FB000486,5,非常满意，产品很好用！,2023-03-19,美妆
U00486,FB000487,3,一般般，有待改进。,2023-07-23,家居
U00487,FB000488,3,一般般，有待改进。,2024-07-11,家居
U00488,FB000489,4,还不错，基本满意。,2023-12-23,美妆
U00489,FB000490,5,非常满意，产品很好用！,2023-01-09,服饰
U00490,FB000491,4,还不错，基本满意。,2024-08-10,美妆
U00491,FB000492,5,非常满意，产品很好用！,2024-03-21,美妆
U00492,FB000493,5,非常满意，产品很好用！,2023-03-11,家居
U00493,FB000494,1,非常不满意，体验很差。,2023-11-28,服饰
U00494,FB000495,5,非常满意，产品很好用！,2023-01-04,家居
U00495,FB000496,3,一般般，有待改进。,2023-04-15,家居
U00496,FB000497,5,非常满意，产品很好用！,2024-12-21,服饰
U00497,FB000498,4,还不错，基本满意。,2024-07-09,3C数码
U00498,FB000499,1,非常不满意，体验很差。,2023-05-20,食品
U00499,FB000500,5,非常满意，产品很好用！,2023-01-23,食品
U00500,FB000501,1,非常不满意，体验很差。,2024-11-02,服饰
U00501,FB000502,5,非常满意，产品很好用！,2024-01-07,美妆
U00502,FB000503,4,还不错，基本满意。,2023-04-22,3C数码
U00503,FB000504,3,一般般，有待改进。,2024-12-20,3C数码
U00504,FB000505,5,非常满意，产品很好用！,2023-06-24,食品
U00505,FB000506,5,非常满意，产品很好用！,2024-01-27,服饰
U00506,FB000507,5,非常满意，产品很好用！,2024-12-20,美妆
U00507,FB000508,5,非常满意，产品很好用！,2023-08-21,3C数码
U00508,FB000509,5,非常满意，产品很好用！,2024-04-28,3C数码
U00509,FB000510,3,一般般，有待改进。,2023-11-08,3C数码
U00510,FB000511,1,非常不满意，体验很差。,2023-04-05,服饰
U00511,FB000512,5,非常满意，产品很好用！,2023-03-04,食品
U00512,FB000513,5,非常满意，产品很好用！,2024-11-05,3C数码
U00513,FB000514,3,一般般，有待改进。,2024-04-20,3C数码
U00514,FB000515,4,还不错，基本满意。,2024-05-16,食品
U00515,FB000516,4,还不错，基本满意。,2023-09-05,3C数码
U00516,FB000517,4,还不错，基本满意。,2024-08-17,3C数码
U00517,FB000518,1,非常不满意，体验很差。,2024-03-10,美妆
U00518,FB000519,5,非常满意，产品很好用！,2024-12-13,服饰
U00519,FB000520,5,非常满意，产品很好用！,2023-10-21,服饰
U00520,FB000521,4,还不错，基本满意。,2023-01-18,家居
U00521,FB000522,4,还不错，基本满意。,2023-06-22,食品
U00522,FB000523,4,还不错，基本满意。,2023-12-05,食品
U00523,FB000524,3,一般般，有待改进。,2023-10-01,美妆
U00524,FB000525,4,还不错，基本满意。,2024-10-22,美妆
U00525,FB000526,3,一般般，有待改进。,2023-02-09,家居
U00526,FB000527,5,非常满意，产品很好用！,2023-06-02,美妆
U00527,FB000528,3,一般般，有待改进。,2024-08-12,美妆
U00528,FB000529,4,还不错，基本满意。,2024-02-28,家居
U00529,FB000530,5,非常满意，产品很好用！,2023-01-30,食品
U00530,FB000531,4,还不错，基本满意。,2023-09-14,3C数码
U00531,FB000532,5,非常满意，产品很好用！,2024-07-06,食品
U00532,FB000533,3,一般般，有待改进。,2024-08-25,食品
U00533,FB000534,3,一般般，有待改进。,2023-05-28,食品
U00534,FB000535,4,还不错，基本满意。,2023-03-08,家居
U00535,FB000536,3,一般般，有待改进。,2024-07-08,家居
U00536,FB000537,3,一般般，有待改进。,2024-02-11,食品
U00537,FB000538,4,还不错，基本满意。,2023-11-22,服饰
U00538,FB000539,4,还不错，基本满意。,2023-10-08,服饰
U00539,FB000540,2,不太满意，需要改善。,2024-04-07,家居
U00540,FB000541,2,不太满意，需要改善。,2024-12-25,美妆
U00541,FB000542,4,还不错，基本满意。,2024-11-02,3C数码
U00542,FB000543,4,还不错，基本满意。,2024-11-25,食品
U00543,FB000544,4,还不错，基本满意。,2023-06-20,3C数码
U00544,FB000545,4,还不错，基本满意。,2024-06-08,3C数码
U00545,FB000546,4,还不错，基本满意。,2023-03-09,美妆
U00546,FB000547,4,还不错，基本满意。,2023-10-10,美妆
U00547,FB000548,2,不太满意，需要改善。,2024-03-18,美妆
U00548,FB000549,5,非常满意，产品很好用！,2024-06-18,家居
U00549,FB000550,5,非常满意，产品很好用！,2023-11-02,美妆
U00550,FB000551,4,还不错，基本满意。,2023-08-28,食品
U00551,FB000552,4,还不错，基本满意。,2023-03-16,美妆
U00552,FB000553,3,一般般，有待改进。,2023-03-18,3C数码
U00553,FB000554,3,一般般，有待改进。,2023-07-25,家居
U00554,FB000555,4,还不错，基本满意。,2024-08-25,家居
U00555,FB000556,5,非常满意，产品很好用！,2023-01-03,服饰
U00556,FB000557,5,非常满意，产品很好用！,2024-08-30,服饰
U00557,FB000558,3,一般般，有待改进。,2024-05-02,美妆
U00558,FB000559,4,还不错，基本满意。,2023-02-10,食品
U00559,FB000560,5,非常满意，产品很好用！,2023-12-02,食品
U00560,FB000561,5,非常满意，产品很好用！,2023-05-11,美妆
U00561,FB000562,4,还不错，基本满意。,2023-10-15,服饰
U00562,FB000563,4,还不错，基本满意。,2023-08-27,家居
U00563,FB000564,4,还不错，基本满意。,2023-08-05,3C数码
U00564,FB000565,4,还不错，基本满意。,2024-02-18,美妆
U00565,FB000566,4,还不错，基本满意。,2024-05-09,家居
U00566,FB000567,4,还不错，基本满意。,2024-10-07,3C数码
U00567,FB000568,4,还不错，基本满意。,2023-01-12,家居
U00568,FB000569,5,非常满意，产品很好用！,2023-03-28,美妆
U00569,FB000570,5,非常满意，产品很好用！,2023-03-31,服饰
U00570,FB000571,1,非常不满意，体验很差。,2024-05-27,美妆
U00571,FB000572,5,非常满意，产品很好用！,2024-07-14,服饰
U00572,FB000573,2,不太满意，需要改善。,2023-09-16,家居
U00573,FB000574,5,非常满意，产品很好用！,2024-06-04,3C数码
U00574,FB000575,3,一般般，有待改进。,2024-09-08,服饰
U00575,FB000576,4,还不错，基本满意。,2024-10-20,食品
U00576,FB000577,5,非常满意，产品很好用！,2024-03-19,家居
U00577,FB000578,5,非常满意，产品很好用！,2023-01-24,3C数码
U00578,FB000579,4,还不错，基本满意。,2024-08-31,3C数码
U00579,FB000580,2,不太满意，需要改善。,2024-09-30,食品
U00580,FB000581,2,不太满意，需要改善。,2023-03-01,美妆
U00581,FB000582,4,还不错，基本满意。,2024-02-24,美妆
U00582,FB000583,4,还不错，基本满意。,2024-11-27,服饰
U00583,FB000584,4,还不错，基本满意。,2024-02-04,3C数码
U00584,FB000585,5,非常满意，产品很好用！,2024-12-10,美妆
U00585,FB000586,3,一般般，有待改进。,2024-06-28,美妆
U00586,FB000587,3,一般般，有待改进。,2023-09-26,服饰
U00587,FB000588,4,还不错，基本满意。,2023-01-20,服饰
U00588,FB000589,4,还不错，基本满意。,2023-06-28,美妆
U00589,FB000590,3,一般般，有待改进。,2023-03-02,美妆
U00590,FB000591,4,还不错，基本满意。,2024-08-24,家居
U00591,FB000592,2,不太满意，需要改善。,2023-01-21,美妆
U00592,FB000593,3,一般般，有待改进。,2024-03-22,3C数码
U00593,FB000594,5,非常满意，产品很好用！,2023-10-16,美妆
U00594,FB000595,5,非常满意，产品很好用！,2023-10-08,服饰
U00595,FB000596,3,一般般，有待改进。,2023-09-11,3C数码
U00596,FB000597,2,不太满意，需要改善。,2024-09-24,美妆
U00597,FB000598,5,非常满意，产品很好用！,2023-10-31,食品
U00598,FB000599,4,还不错，基本满意。,2023-08-22,食品
U00599,FB000600,4,还不错，基本满意。,2024-10-06,食品
U00600,FB000601,2,不太满意，需要改善。,2023-10-09,家居
U00601,FB000602,5,非常满意，产品很好用！,2023-05-30,服饰
U00602,FB000603,5,非常满意，产品很好用！,2024-12-10,服饰
U00603,FB000604,5,非常满意，产品很好用！,2024-01-09,服饰
U00604,FB000605,5,非常满意，产品很好用！,2023-07-03,服饰
U00605,FB000606,4,还不错，基本满意。,2024-04-13,家居
U00606,FB000607,5,非常满意，产品很好用！,2024-08-15,食品
U00607,FB000608,1,非常不满意，体验很差。,2024-06-13,美妆
U00608,FB000609,2,不太满意，需要改善。,2023-09-16,美妆
U00609,FB000610,1,非常不满意，体验很差。,2023-04-22,美妆
U00610,FB000611,5,非常满意，产品很好用！,2023-04-26,3C数码
U00611,FB000612,1,非常不满意，体验很差。,2023-05-07,美妆
U00612,FB000613,3,一般般，有待改进。,2024-05-15,服饰
U00613,FB000614,5,非常满意，产品很好用！,2023-01-23,3C数码
U00614,FB000615,1,非常不满意，体验很差。,2024-02-27,食品
U00615,FB000616,5,非常满意，产品很好用！,2024-03-26,美妆
U00616,FB000617,4,还不错，基本满意。,2023-05-21,服饰
U00617,FB000618,5,非常满意，产品很好用！,2023-11-15,食品
U00618,FB000619,5,非常满意，产品很好用！,2024-10-24,家居
U00619,FB000620,4,还不错，基本满意。,2024-11-18,食品
U00620,FB000621,5,非常满意，产品很好用！,2023-03-16,家居
U00621,FB000622,3,一般般，有待改进。,2023-12-08,食品
U00622,FB000623,5,非常满意，产品很好用！,2024-05-20,食品
U00623,FB000624,5,非常满意，产品很好用！,2023-07-11,3C数码
U00624,FB000625,5,非常满意，产品很好用！,2023-04-25,美妆
U00625,FB000626,1,非常不满意，体验很差。,2023-06-19,食品
U00626,FB000627,4,还不错，基本满意。,2024-08-05,食品
U00627,FB000628,4,还不错，基本满意。,2023-05-15,家居
U00628,FB000629,5,非常满意，产品很好用！,2024-07-14,食品
U00629,FB000630,5,非常满意，产品很好用！,2024-04-16,服饰
U00630,FB000631,5,非常满意，产品很好用！,2024-09-11,家居
U00631,FB000632,3,一般般，有待改进。,2023-06-27,家居
U00632,FB000633,4,还不错，基本满意。,2024-08-10,食品
U00633,FB000634,3,一般般，有待改进。,2024-05-13,食品
U00634,FB000635,5,非常满意，产品很好用！,2024-04-29,食品
U00635,FB000636,5,非常满意，产品很好用！,2023-08-18,美妆
U00636,FB000637,5,非常满意，产品很好用！,2023-02-13,服饰
U00637,FB000638,5,非常满意，产品很好用！,2023-06-09,服饰
U00638,FB000639,4,还不错，基本满意。,2023-08-22,3C数码
U00639,FB000640,5,非常满意，产品很好用！,2023-06-22,美妆
U00640,FB000641,3,一般般，有待改进。,2023-08-30,服饰
U00641,FB000642,2,不太满意，需要改善。,2023-12-13,美妆
U00642,FB000643,5,非常满意，产品很好用！,2023-08-22,美妆
U00643,FB000644,5,非常满意，产品很好用！,2024-09-29,美妆
U00644,FB000645,5,非常满意，产品很好用！,2024-08-25,3C数码
U00645,FB000646,3,一般般，有待改进。,2024-06-09,食品
U00646,FB000647,5,非常满意，产品很好用！,2023-09-12,服饰
U00647,FB000648,5,非常满意，产品很好用！,2023-02-08,家居
U00648,FB000649,5,非常满意，产品很好用！,2024-09-30,美妆
U00649,FB000650,4,还不错，基本满意。,2024-01-17,美妆
U00650,FB000651,5,非常满意，产品很好用！,2023-03-24,食品
U00651,FB000652,5,非常满意，产品很好用！,2024-01-16,家居
U00652,FB000653,5,非常满意，产品很好用！,2024-08-25,家居
U00653,FB000654,4,还不错，基本满意。,2024-08-13,食品
U00654,FB000655,2,不太满意，需要改善。,2024-08-07,服饰
U00655,FB000656,2,不太满意，需要改善。,2024-03-09,美妆
U00656,FB000657,5,非常满意，产品很好用！,2023-03-01,服饰
U00657,FB000658,2,不太满意，需要改善。,2023-04-25,食品
U00658,FB000659,2,不太满意，需要改善。,2024-12-20,美妆
U00659,FB000660,3,一般般，有待改进。,2024-10-15,食品
U00660,FB000661,1,非常不满意，体验很差。,2024-12-24,服饰
U00661,FB000662,2,不太满意，需要改善。,2023-03-06,食品
U00662,FB000663,5,非常满意，产品很好用！,2024-12-21,食品
U00663,FB000664,3,一般般，有待改进。,2024-05-30,家居
U00664,FB000665,5,非常满意，产品很好用！,2023-01-03,食品
U00665,FB000666,5,非常满意，产品很好用！,2024-07-01,3C数码
U00666,FB000667,2,不太满意，需要改善。,2024-02-06,服饰
U00667,FB000668,4,还不错，基本满意。,2024-09-21,3C数码
U00668,FB000669,4,还不错，基本满意。,2023-09-01,美妆
U00669,FB000670,5,非常满意，产品很好用！,2023-04-07,服饰
