user_id,country,channel,recency,frequency,monetary,r_score,f_score,m_score,segment
U05941,泰国,付费广告,7.0,14,4059.32,3,5,5,一般挽留用户
U03656,越南,内容营销,3.0,15,4048.93,3,5,5,一般挽留用户
U00895,泰国,自然搜索,58.0,14,4045.18,2,5,5,重要保持用户
U00293,越南,自然搜索,5.0,15,4037.24,3,5,5,一般挽留用户
U00522,马来西亚,自然搜索,1.0,16,4025.2,3,5,5,一般挽留用户
U01773,马来西亚,付费广告,69.0,16,4015.25,2,5,5,重要保持用户
U04370,泰国,自然搜索,58.0,14,3988.68,2,5,5,重要保持用户
U00775,泰国,自然搜索,83.0,14,3980.91,2,5,5,重要保持用户
U05426,马来西亚,付费广告,12.0,16,3961.69,3,5,5,一般挽留用户
U00764,泰国,自然搜索,155.0,14,3947.34,2,5,5,重要保持用户
U06121,泰国,付费广告,7.0,14,3938.58,3,5,5,一般挽留用户
U04840,马来西亚,内容营销,64.0,16,3920.3,2,5,5,重要保持用户
U06826,泰国,付费广告,29.0,14,3918.66,3,5,5,一般挽留用户
U03637,泰国,社交媒体,267.0,13,3905.22,1,5,5,重要保持用户
U06519,泰国,付费广告,46.0,14,3901.64,3,5,5,一般挽留用户
U00810,马来西亚,自然搜索,30.0,14,3850.57,3,5,5,一般挽留用户
U06669,泰国,付费广告,11.0,13,3840.63,3,5,5,一般挽留用户
U02789,马来西亚,付费广告,6.0,15,3822.74,3,5,5,一般挽留用户
U01109,泰国,社交媒体,1.0,13,3818.23,3,5,5,一般挽留用户
U04673,泰国,自然搜索,15.0,14,3785.26,3,5,5,一般挽留用户
U02636,马来西亚,付费广告,25.0,16,3784.18,3,5,5,一般挽留用户
U05729,马来西亚,自然搜索,93.0,15,3775.4,2,5,5,重要保持用户
U03037,马来西亚,付费广告,44.0,15,3772.42,3,5,5,一般挽留用户
U07927,菲律宾,内容营销,2.0,15,3768.13,3,5,5,一般挽留用户
U05738,泰国,自然搜索,78.0,13,3751.43,2,5,5,重要保持用户
U07069,泰国,内容营销,54.0,13,3732.55,2,5,5,重要保持用户
U07880,泰国,自然搜索,11.0,13,3713.74,3,5,5,一般挽留用户
U04131,泰国,付费广告,11.0,12,3710.14,3,5,5,一般挽留用户
U07739,泰国,付费广告,68.0,13,3707.25,2,5,5,重要保持用户
U02894,泰国,社交媒体,34.0,13,3702.35,3,5,5,一般挽留用户
U05472,泰国,付费广告,15.0,12,3696.52,3,5,5,一般挽留用户
U04204,泰国,自然搜索,5.0,13,3680.1,3,5,5,一般挽留用户
U04534,印尼,自然搜索,26.0,20,3652.86,3,5,5,一般挽留用户
U00453,马来西亚,付费广告,5.0,14,3645.91,3,5,5,一般挽留用户
U05275,泰国,付费广告,30.0,13,3631.96,3,5,5,一般挽留用户
U07842,泰国,付费广告,6.0,12,3627.66,3,5,5,一般挽留用户
U03841,泰国,社交媒体,183.0,12,3625.45,1,5,5,重要保持用户
U01337,印尼,内容营销,17.0,20,3617.08,3,5,5,一般挽留用户
U07512,泰国,内容营销,2.0,13,3606.98,3,5,5,一般挽留用户
U03342,印尼,付费广告,44.0,20,3583.76,3,5,5,一般挽留用户
U01377,印尼,付费广告,72.0,20,3567.84,2,5,5,重要保持用户
U03137,印尼,内容营销,42.0,20,3560.7,3,5,5,一般挽留用户
U05905,印尼,付费广告,93.0,20,3557.59,2,5,5,重要保持用户
U05201,马来西亚,付费广告,22.0,15,3553.89,3,5,5,一般挽留用户
U05669,印尼,内容营销,25.0,19,3530.77,3,5,5,一般挽留用户
U06248,印尼,付费广告,6.0,20,3521.46,3,5,5,一般挽留用户
U07310,马来西亚,内容营销,42.0,15,3520.36,3,5,5,一般挽留用户
U07358,泰国,付费广告,70.0,12,3508.68,2,5,5,重要保持用户
U07366,印尼,内容营销,44.0,20,3506.96,3,5,5,一般挽留用户
U00311,泰国,付费广告,4.0,13,3505.87,3,5,5,一般挽留用户
U07558,印尼,内容营销,24.0,20,3504.75,3,5,5,一般挽留用户
U00112,马来西亚,内容营销,123.0,14,3503.91,2,5,5,重要保持用户
U05301,泰国,自然搜索,17.0,12,3497.13,3,5,5,一般挽留用户
U03352,马来西亚,付费广告,9.0,14,3485.21,3,5,5,一般挽留用户
U01167,印尼,自然搜索,50.0,20,3484.82,2,5,5,重要保持用户
U07440,印尼,内容营销,17.0,20,3483.31,3,5,5,一般挽留用户
U02795,印尼,付费广告,42.0,19,3479.99,3,5,5,一般挽留用户
U05624,泰国,付费广告,6.0,13,3472.8,3,5,5,一般挽留用户
U04314,马来西亚,社交媒体,67.0,14,3466.2,2,5,5,重要保持用户
U03155,印尼,付费广告,35.0,19,3442.36,3,5,5,一般挽留用户
U06708,印尼,付费广告,87.0,19,3435.18,2,5,5,重要保持用户
U03408,泰国,付费广告,51.0,12,3428.48,2,5,5,重要保持用户
U02782,马来西亚,内容营销,22.0,13,3415.44,3,5,5,一般挽留用户
U01466,马来西亚,内容营销,37.0,14,3412.22,3,5,5,一般挽留用户
U00978,印尼,社交媒体,78.0,20,3408.94,2,5,5,重要保持用户
U03670,泰国,付费广告,95.0,12,3401.37,2,5,5,重要保持用户
U07861,泰国,内容营销,19.0,11,3391.5,3,5,5,一般挽留用户
U01939,泰国,社交媒体,12.0,11,3376.81,3,5,5,一般挽留用户
U04658,泰国,付费广告,52.0,12,3376.04,2,5,5,重要保持用户
U07175,印尼,社交媒体,56.0,19,3371.28,2,5,5,重要保持用户
U04464,印尼,付费广告,16.0,20,3361.44,3,5,5,一般挽留用户
U00928,印尼,自然搜索,20.0,20,3356.99,3,5,5,一般挽留用户
U06312,印尼,社交媒体,9.0,19,3346.95,3,5,5,一般挽留用户
U07233,印尼,付费广告,58.0,20,3338.15,2,5,5,重要保持用户
U06167,马来西亚,内容营销,4.0,13,3333.08,3,5,5,一般挽留用户
U03382,泰国,社交媒体,184.0,11,3329.12,1,5,5,重要保持用户
U01521,马来西亚,社交媒体,6.0,13,3319.73,3,5,5,一般挽留用户
U01714,泰国,付费广告,9.0,11,3316.9,3,5,5,一般挽留用户
U04290,印尼,付费广告,50.0,19,3314.56,2,5,5,重要保持用户
U04791,马来西亚,自然搜索,18.0,14,3314.38,3,5,5,一般挽留用户
U02883,泰国,社交媒体,54.0,11,3311.77,2,5,5,重要保持用户
U02871,马来西亚,社交媒体,49.0,13,3311.19,3,5,5,一般挽留用户
U06712,印尼,社交媒体,2.0,19,3301.39,3,5,5,一般挽留用户
U01403,印尼,付费广告,45.0,19,3300.04,3,5,5,一般挽留用户
U07149,印尼,自然搜索,24.0,18,3291.61,3,5,5,一般挽留用户
U01583,印尼,自然搜索,110.0,20,3290.81,2,5,5,重要保持用户
U06200,印尼,付费广告,40.0,19,3287.78,3,5,5,一般挽留用户
U05498,印尼,付费广告,54.0,19,3287.4,2,5,5,重要保持用户
U02520,印尼,付费广告,33.0,19,3269.66,3,5,5,一般挽留用户
U02447,泰国,社交媒体,91.0,11,3268.83,2,5,5,重要保持用户
U05160,印尼,付费广告,6.0,19,3261.33,3,5,5,一般挽留用户
U06441,泰国,付费广告,106.0,11,3241.16,2,5,5,重要保持用户
U00927,印尼,自然搜索,56.0,18,3226.61,2,5,5,重要保持用户
U04764,印尼,KOL推荐,67.0,17,3222.39,2,5,5,重要保持用户
U06450,菲律宾,内容营销,48.0,20,3214.13,3,5,5,一般挽留用户
U03689,泰国,社交媒体,1.0,12,3210.26,3,5,5,一般挽留用户
U02747,泰国,内容营销,113.0,11,3199.87,2,5,5,重要保持用户
U00624,印尼,自然搜索,65.0,19,3189.85,2,5,5,重要保持用户
U07218,马来西亚,自然搜索,55.0,13,3186.36,2,5,5,重要保持用户
U04467,泰国,自然搜索,67.0,12,3186.02,2,5,5,重要保持用户
U05084,泰国,自然搜索,74.0,12,3176.26,2,5,5,重要保持用户
U00576,泰国,社交媒体,80.0,10,3168.31,2,5,5,重要保持用户
U00802,印尼,付费广告,18.0,19,3145.85,3,5,5,一般挽留用户
U01766,印尼,社交媒体,1.0,18,3145.76,3,5,5,一般挽留用户
U02821,泰国,自然搜索,58.0,11,3142.34,2,5,5,重要保持用户
U05808,印尼,付费广告,16.0,18,3141.29,3,5,5,一般挽留用户
U01818,印尼,付费广告,7.0,17,3137.51,3,5,5,一般挽留用户
U04273,印尼,社交媒体,5.0,18,3133.81,3,5,5,一般挽留用户
U07277,泰国,社交媒体,5.0,11,3132.12,3,5,5,一般挽留用户
U04627,印尼,内容营销,13.0,18,3129.17,3,5,5,一般挽留用户
U01183,马来西亚,社交媒体,21.0,13,3112.83,3,5,5,一般挽留用户
U07833,菲律宾,自然搜索,68.0,20,3108.14,2,5,5,重要保持用户
U07476,印尼,社交媒体,26.0,18,3105.27,3,5,5,一般挽留用户
U03024,泰国,付费广告,102.0,12,3098.73,2,5,5,重要保持用户
U03593,印尼,付费广告,34.0,18,3090.52,3,5,5,一般挽留用户
U06606,泰国,KOL推荐,216.0,11,3090.36,1,5,5,重要保持用户
U04308,菲律宾,自然搜索,36.0,20,3078.87,3,5,5,一般挽留用户
U02518,印尼,社交媒体,4.0,18,3077.67,3,5,5,一般挽留用户
U00588,泰国,付费广告,100.0,11,3077.61,2,5,5,重要保持用户
U07526,印尼,KOL推荐,56.0,18,3073.01,2,5,5,重要保持用户
U01046,泰国,付费广告,189.0,10,3071.4,1,5,5,重要保持用户
U01306,印尼,付费广告,15.0,19,3065.63,3,5,5,一般挽留用户
U02439,泰国,付费广告,81.0,10,3064.68,2,5,5,重要保持用户
U02301,印尼,KOL推荐,6.0,18,3061.38,3,5,5,一般挽留用户
U05604,泰国,自然搜索,187.0,10,3060.07,1,5,5,重要保持用户
U01905,泰国,付费广告,29.0,11,3059.26,3,5,5,一般挽留用户
U04928,印尼,社交媒体,67.0,18,3056.19,2,5,5,重要保持用户
U04446,泰国,付费广告,38.0,11,3054.53,3,5,5,一般挽留用户
U00673,印尼,自然搜索,43.0,17,3045.4,3,5,5,一般挽留用户
U06360,泰国,内容营销,5.0,10,3045.38,3,5,5,一般挽留用户
U07116,菲律宾,社交媒体,3.0,20,3041.12,3,5,5,一般挽留用户
U05702,印尼,社交媒体,38.0,18,3033.14,3,5,5,一般挽留用户
U04437,菲律宾,付费广告,6.0,19,3031.75,3,5,5,一般挽留用户
U00543,印尼,社交媒体,11.0,18,3020.53,3,5,5,一般挽留用户
U06147,印尼,付费广告,60.0,17,3012.33,2,5,5,重要保持用户
U02391,泰国,付费广告,97.0,11,3012.03,2,5,5,重要保持用户
U04482,印尼,自然搜索,21.0,18,3006.79,3,5,5,一般挽留用户
U00210,印尼,自然搜索,27.0,19,3003.48,3,5,5,一般挽留用户
U02167,泰国,付费广告,150.0,11,2995.6,2,5,5,重要保持用户
U00575,马来西亚,自然搜索,111.0,13,2985.95,2,5,5,重要保持用户
U00370,泰国,自然搜索,10.0,11,2983.95,3,5,5,一般挽留用户
U01398,印尼,付费广告,165.0,18,2982.35,2,5,5,重要保持用户
U03790,泰国,KOL推荐,7.0,10,2979.35,3,5,5,一般挽留用户
U02021,印尼,自然搜索,8.0,17,2967.16,3,5,5,一般挽留用户
U06902,泰国,自然搜索,97.0,10,2965.35,2,5,5,重要保持用户
U03583,菲律宾,社交媒体,56.0,19,2962.14,2,5,5,重要保持用户
U05568,菲律宾,内容营销,58.0,20,2960.56,2,5,5,重要保持用户
U06735,印尼,自然搜索,4.0,16,2954.26,3,5,5,一般挽留用户
U06386,印尼,KOL推荐,1.0,18,2948.93,3,5,5,一般挽留用户
U03952,马来西亚,自然搜索,2.0,11,2941.25,3,5,5,一般挽留用户
U02310,印尼,内容营销,127.0,17,2937.84,2,5,5,重要保持用户
U00153,印尼,内容营销,19.0,18,2936.41,3,5,5,一般挽留用户
U00237,泰国,KOL推荐,55.0,10,2929.05,2,5,5,重要保持用户
U05821,越南,自然搜索,76.0,20,2926.27,2,5,5,重要保持用户
U04364,泰国,社交媒体,56.0,10,2926.14,2,5,5,重要保持用户
U04875,印尼,付费广告,24.0,17,2915.73,3,5,5,一般挽留用户
U02247,菲律宾,KOL推荐,30.0,19,2914.53,3,5,5,一般挽留用户
U05113,印尼,付费广告,17.0,17,2912.22,3,5,5,一般挽留用户
U05637,菲律宾,付费广告,58.0,19,2911.78,2,5,5,重要保持用户
U01979,菲律宾,社交媒体,61.0,20,2910.6,2,5,5,重要保持用户
U06341,印尼,自然搜索,16.0,17,2907.49,3,5,5,一般挽留用户
U02613,印尼,付费广告,63.0,16,2906.21,2,5,5,重要保持用户
U06422,泰国,社交媒体,76.0,10,2905.72,2,5,5,重要保持用户
U00355,印尼,付费广告,5.0,17,2900.32,3,5,5,一般挽留用户
U05888,菲律宾,自然搜索,26.0,20,2890.87,3,5,5,一般挽留用户
U02112,泰国,社交媒体,12.0,10,2880.48,3,5,5,一般挽留用户
U01509,菲律宾,自然搜索,35.0,20,2879.23,3,5,5,一般挽留用户
U06466,印尼,付费广告,40.0,15,2876.03,3,5,5,一般挽留用户
U07571,印尼,社交媒体,27.0,17,2874.1,3,5,5,一般挽留用户
U07673,印尼,KOL推荐,67.0,16,2872.86,2,5,5,重要保持用户
U02139,菲律宾,社交媒体,120.0,18,2870.91,2,5,5,重要保持用户
U00273,马来西亚,社交媒体,95.0,11,2868.82,2,5,5,重要保持用户
U00027,印尼,自然搜索,72.0,16,2865.98,2,5,5,重要保持用户
U06618,印尼,KOL推荐,15.0,18,2865.76,3,5,5,一般挽留用户
U06274,印尼,自然搜索,3.0,17,2861.56,3,5,5,一般挽留用户
U00035,菲律宾,自然搜索,1.0,20,2852.02,3,5,5,一般挽留用户
U04780,泰国,社交媒体,32.0,10,2848.6,3,5,5,一般挽留用户
U02003,泰国,社交媒体,82.0,11,2846.6,2,5,5,重要保持用户
U04156,印尼,自然搜索,20.0,17,2842.91,3,5,5,一般挽留用户
U00398,菲律宾,内容营销,31.0,20,2831.95,3,5,5,一般挽留用户
U06272,泰国,自然搜索,33.0,10,2829.1,3,5,5,一般挽留用户
U05725,印尼,内容营销,32.0,17,2827.93,3,5,5,一般挽留用户
U07049,印尼,付费广告,14.0,16,2826.12,3,5,5,一般挽留用户
U07590,泰国,社交媒体,152.0,9,2823.84,2,5,5,重要保持用户
U03145,越南,社交媒体,20.0,20,2823.14,3,5,5,一般挽留用户
U05548,越南,内容营销,13.0,20,2822.57,3,5,5,一般挽留用户
U01017,印尼,KOL推荐,23.0,16,2821.19,3,5,5,一般挽留用户
U06614,泰国,付费广告,63.0,9,2819.39,2,5,5,重要保持用户
U05795,菲律宾,内容营销,56.0,19,2816.56,2,5,5,重要保持用户
U05002,菲律宾,内容营销,69.0,20,2814.06,2,5,5,重要保持用户
U06065,菲律宾,内容营销,85.0,20,2799.21,2,5,5,重要保持用户
U05735,印尼,自然搜索,71.0,16,2792.48,2,5,5,重要保持用户
U00260,印尼,自然搜索,10.0,16,2788.82,3,5,5,一般挽留用户
U03074,印尼,付费广告,18.0,15,2788.17,3,5,5,一般挽留用户
U02534,印尼,社交媒体,27.0,15,2786.05,3,5,5,一般挽留用户
U06695,印尼,付费广告,15.0,16,2785.36,3,5,5,一般挽留用户
U04321,马来西亚,内容营销,59.0,11,2783.97,2,5,5,重要保持用户
U01934,印尼,付费广告,2.0,16,2782.12,3,5,5,一般挽留用户
U00365,越南,KOL推荐,21.0,19,2778.07,3,5,5,一般挽留用户
U00531,马来西亚,自然搜索,46.0,12,2777.92,3,5,5,一般挽留用户
U02467,泰国,付费广告,130.0,10,2776.87,2,5,5,重要保持用户
U06756,菲律宾,付费广告,14.0,19,2772.56,3,5,5,一般挽留用户
U02514,印尼,社交媒体,30.0,16,2770.67,3,5,5,一般挽留用户
U04739,印尼,社交媒体,27.0,16,2769.1,3,5,5,一般挽留用户
U06048,菲律宾,内容营销,49.0,18,2766.91,3,5,5,一般挽留用户
U02621,菲律宾,付费广告,32.0,19,2763.83,3,5,5,一般挽留用户
U00084,越南,社交媒体,38.0,20,2752.76,3,5,5,一般挽留用户
U06305,越南,社交媒体,26.0,19,2742.33,3,5,5,一般挽留用户
U05995,印尼,付费广告,7.0,16,2740.67,3,5,5,一般挽留用户
U05840,越南,自然搜索,25.0,20,2739.51,3,5,5,一般挽留用户
U01278,泰国,自然搜索,7.0,10,2739.08,3,5,5,一般挽留用户
U01837,越南,自然搜索,1.0,19,2739.06,3,5,5,一般挽留用户
U07507,越南,付费广告,40.0,19,2738.48,3,5,5,一般挽留用户
U01380,泰国,自然搜索,7.0,9,2730.31,3,5,5,一般挽留用户
U06244,菲律宾,KOL推荐,104.0,18,2729.16,2,5,5,重要保持用户
U04547,印尼,社交媒体,25.0,16,2727.44,3,5,5,一般挽留用户
U03582,越南,内容营销,20.0,19,2718.56,3,5,5,一般挽留用户
U07542,印尼,自然搜索,34.0,16,2713.78,3,5,5,一般挽留用户
U06446,马来西亚,内容营销,180.0,11,2703.54,1,5,5,重要保持用户
U05445,泰国,内容营销,33.0,9,2703.32,3,5,5,一般挽留用户
U03541,菲律宾,自然搜索,92.0,18,2703.1,2,5,5,重要保持用户
U03817,菲律宾,自然搜索,54.0,17,2692.57,2,5,5,重要保持用户
U07901,泰国,自然搜索,45.0,9,2685.39,3,5,5,一般挽留用户
U01530,越南,自然搜索,15.0,19,2683.49,3,5,5,一般挽留用户
U05289,印尼,自然搜索,116.0,16,2681.08,2,5,5,重要保持用户
U03804,越南,内容营销,74.0,19,2679.97,2,5,5,重要保持用户
U05360,印尼,付费广告,95.0,15,2674.74,2,5,5,重要保持用户
U01328,印尼,付费广告,50.0,15,2670.0,2,5,5,重要保持用户
U07010,越南,自然搜索,54.0,19,2669.32,2,5,5,重要保持用户
U07912,印尼,KOL推荐,47.0,15,2659.95,3,5,5,一般挽留用户
U07037,越南,付费广告,59.0,20,2658.08,2,5,5,重要保持用户
U03761,印尼,自然搜索,37.0,15,2654.19,3,5,5,一般挽留用户
U02288,印尼,社交媒体,12.0,15,2653.36,3,5,5,一般挽留用户
U04495,印尼,内容营销,28.0,15,2648.29,3,5,5,一般挽留用户
U01394,越南,付费广告,44.0,20,2641.51,3,5,5,一般挽留用户
U00462,印尼,付费广告,21.0,15,2641.13,3,5,5,一般挽留用户
U07410,越南,社交媒体,19.0,19,2640.07,3,5,5,一般挽留用户
U04882,菲律宾,社交媒体,37.0,17,2626.69,3,5,5,一般挽留用户
U02551,泰国,付费广告,63.0,8,2622.64,2,5,5,重要保持用户
U02704,菲律宾,自然搜索,54.0,17,2612.04,2,5,5,重要保持用户
U01907,越南,自然搜索,3.0,19,2601.36,3,5,5,一般挽留用户
U02173,菲律宾,自然搜索,25.0,17,2599.07,3,5,5,一般挽留用户
U07064,泰国,自然搜索,151.0,9,2596.43,2,5,5,重要保持用户
U03750,菲律宾,付费广告,9.0,17,2595.55,3,5,5,一般挽留用户
U06005,马来西亚,内容营销,18.0,11,2595.28,3,5,5,一般挽留用户
U03198,泰国,付费广告,110.0,9,2594.13,2,5,5,重要保持用户
U07550,马来西亚,付费广告,11.0,10,2585.23,3,5,5,一般挽留用户
U06314,越南,KOL推荐,45.0,19,2578.08,3,5,5,一般挽留用户
U03070,印尼,付费广告,58.0,15,2574.93,2,5,5,重要保持用户
U06344,越南,内容营销,28.0,18,2572.16,3,5,5,一般挽留用户
U01810,印尼,自然搜索,32.0,16,2568.52,3,5,5,一般挽留用户
U03700,印尼,自然搜索,10.0,15,2559.58,3,5,5,一般挽留用户
U04989,菲律宾,自然搜索,13.0,18,2553.01,3,5,5,一般挽留用户
U00222,泰国,自然搜索,53.0,9,2549.94,2,5,5,重要保持用户
U02445,越南,社交媒体,37.0,18,2547.9,3,5,5,一般挽留用户
U06089,泰国,付费广告,122.0,8,2542.1,2,5,5,重要保持用户
U05139,马来西亚,自然搜索,167.0,11,2534.95,2,5,5,重要保持用户
U01395,菲律宾,自然搜索,49.0,18,2530.33,3,5,5,一般挽留用户
U06776,印尼,付费广告,39.0,14,2524.97,3,5,5,一般挽留用户
U00064,越南,内容营销,32.0,18,2524.64,3,5,5,一般挽留用户
U02267,印尼,付费广告,3.0,15,2522.25,3,5,5,一般挽留用户
U03855,泰国,自然搜索,191.0,8,2516.05,1,5,5,重要保持用户
U00396,菲律宾,社交媒体,31.0,17,2515.43,3,5,5,一般挽留用户
U05267,越南,社交媒体,1.0,18,2511.53,3,5,5,一般挽留用户
U00653,印尼,社交媒体,42.0,15,2510.49,3,5,5,一般挽留用户
U00120,菲律宾,付费广告,132.0,18,2493.95,2,5,5,重要保持用户
U05926,菲律宾,自然搜索,15.0,16,2493.95,3,5,5,一般挽留用户
U02258,越南,内容营销,3.0,18,2492.64,3,5,5,一般挽留用户
U06243,印尼,付费广告,6.0,15,2491.78,3,5,5,一般挽留用户
U02699,菲律宾,付费广告,29.0,16,2490.21,3,5,5,一般挽留用户
U00249,菲律宾,KOL推荐,4.0,17,2487.41,3,5,5,一般挽留用户
U02318,越南,社交媒体,45.0,17,2482.72,3,5,5,一般挽留用户
U05910,越南,KOL推荐,18.0,18,2479.16,3,5,5,一般挽留用户
U01647,菲律宾,付费广告,50.0,18,2471.01,2,5,5,重要保持用户
U06204,泰国,KOL推荐,2.0,9,2464.33,3,5,5,一般挽留用户
U04219,越南,付费广告,15.0,19,2457.56,3,5,5,一般挽留用户
U01072,泰国,付费广告,6.0,8,2453.29,3,5,5,一般挽留用户
U06864,印尼,社交媒体,181.0,13,2452.39,1,5,5,重要保持用户
U03046,越南,自然搜索,30.0,19,2448.34,3,5,5,一般挽留用户
U04284,印尼,付费广告,37.0,14,2446.64,3,5,5,一般挽留用户
U01759,印尼,社交媒体,6.0,15,2429.21,3,5,5,一般挽留用户
U07374,泰国,自然搜索,108.0,8,2428.19,2,5,5,重要保持用户
U00024,越南,自然搜索,34.0,17,2427.68,3,5,5,一般挽留用户
U03568,菲律宾,自然搜索,32.0,16,2427.38,3,5,5,一般挽留用户
U05098,越南,付费广告,258.0,17,2426.44,1,5,5,重要保持用户
U04451,印尼,KOL推荐,16.0,15,2425.73,3,5,5,一般挽留用户
U04850,马来西亚,自然搜索,127.0,10,2423.39,2,5,5,重要保持用户
U06289,越南,自然搜索,72.0,18,2421.29,2,5,5,重要保持用户
U02963,马来西亚,付费广告,20.0,9,2417.55,3,5,5,一般挽留用户
U07084,印尼,自然搜索,10.0,14,2416.11,3,5,5,一般挽留用户
U01917,印尼,自然搜索,110.0,14,2414.99,2,5,5,重要保持用户
U05101,印尼,付费广告,8.0,14,2406.4,3,5,5,一般挽留用户
U01029,菲律宾,付费广告,23.0,17,2405.75,3,5,5,一般挽留用户
U06225,印尼,付费广告,22.0,14,2405.67,3,5,5,一般挽留用户
