user_id,register_date,channel,device,city_tier
U00585,2024-10-17,付费广告,iOS,一线
U00586,2024-06-27,自然搜索,iOS,二线
U00587,2024-04-10,付费广告,iOS,一线
U00588,2024-05-11,付费广告,Android,二线
U00589,2024-05-10,应用商店,Android,一线
U00590,2024-05-22,社交媒体,iOS,一线
U00591,2024-05-15,付费广告,Android,三线
U00592,2024-10-19,付费广告,Android,三线
U00593,2024-06-04,自然搜索,iOS,三线
U00594,2024-08-02,应用商店,iOS,三线
U00595,2024-12-11,付费广告,Android,一线
U00596,2024-09-08,付费广告,Android,二线
U00597,2024-10-25,付费广告,iOS,一线
U00598,2024-05-31,社交媒体,Android,四线及以下
U00599,2024-06-09,社交媒体,iOS,三线
U00600,2024-03-14,社交媒体,iOS,一线
U00601,2024-05-30,自然搜索,iOS,二线
U00602,2024-07-11,付费广告,iOS,四线及以下
U00603,2024-06-02,自然搜索,Android,三线
U00604,2024-04-18,社交媒体,Android,四线及以下
U00605,2024-05-06,自然搜索,iOS,二线
U00606,2024-09-04,社交媒体,iOS,一线
U00607,2024-06-14,口碑推荐,Android,三线
U00608,2024-08-08,口碑推荐,Android,三线
U00609,2024-09-15,付费广告,Android,三线
U00610,2024-10-30,付费广告,Android,三线
U00611,2024-03-13,自然搜索,iOS,三线
U00612,2024-11-22,社交媒体,Android,三线
U00613,2024-10-16,口碑推荐,iOS,二线
U00614,2024-04-14,自然搜索,iOS,二线
U00615,2024-12-07,付费广告,iOS,四线及以下
U00616,2024-12-16,口碑推荐,iOS,二线
U00617,2024-03-31,口碑推荐,Android,二线
U00618,2024-07-11,自然搜索,Android,三线
U00619,2024-11-23,社交媒体,iOS,四线及以下
U00620,2024-11-11,自然搜索,iOS,二线
U00621,2024-06-05,自然搜索,iOS,二线
U00622,2024-06-16,应用商店,iOS,四线及以下
U00623,2024-08-10,口碑推荐,Android,四线及以下
U00624,2024-09-11,口碑推荐,Android,三线
U00625,2024-10-13,自然搜索,Android,二线
U00626,2024-08-09,口碑推荐,Android,二线
U00627,2024-09-05,付费广告,Android,三线
U00628,2024-11-11,付费广告,iOS,四线及以下
U00629,2024-03-10,付费广告,iOS,四线及以下
U00630,2024-07-02,自然搜索,iOS,一线
U00631,2024-11-04,口碑推荐,Android,二线
U00632,2024-12-11,社交媒体,Android,二线
U00633,2024-09-18,自然搜索,iOS,四线及以下
U00634,2024-09-23,自然搜索,iOS,三线
U00635,2024-04-29,自然搜索,iOS,二线
U00636,2024-09-01,自然搜索,Android,一线
U00637,2024-09-23,社交媒体,iOS,三线
U00638,2024-06-28,口碑推荐,Android,一线
U00639,2024-07-08,自然搜索,Android,四线及以下
U00640,2024-08-12,自然搜索,iOS,三线
U00641,2024-02-21,社交媒体,Android,二线
U00642,2024-07-26,口碑推荐,Android,二线
U00643,2024-06-16,付费广告,iOS,四线及以下
U00644,2024-07-27,付费广告,Android,二线
U00645,2024-05-06,社交媒体,iOS,一线
U00646,2024-12-10,自然搜索,iOS,四线及以下
U00647,2024-10-08,自然搜索,Android,四线及以下
U00648,2024-10-27,社交媒体,Android,四线及以下
U00649,2024-11-20,社交媒体,Android,一线
U00650,2024-09-14,社交媒体,Android,一线
U00651,2024-04-17,社交媒体,Android,一线
U00652,2024-09-24,社交媒体,Android,一线
U00653,2024-10-06,自然搜索,Android,三线
U00654,2024-11-11,付费广告,Android,一线
U00655,2024-08-27,自然搜索,iOS,三线
U00656,2024-05-10,自然搜索,Android,二线
U00657,2024-07-13,社交媒体,iOS,二线
U00658,2024-08-07,口碑推荐,iOS,四线及以下
U00659,2024-10-20,应用商店,iOS,一线
U00660,2024-10-02,社交媒体,Android,二线
U00661,2024-08-05,自然搜索,iOS,二线
U00662,2024-12-28,自然搜索,iOS,一线
U00663,2024-10-11,口碑推荐,Android,二线
U00664,2024-06-26,社交媒体,iOS,二线
U00665,2024-04-26,社交媒体,Android,三线
U00666,2024-05-22,口碑推荐,iOS,四线及以下
U00667,2024-06-30,社交媒体,iOS,二线
U00668,2024-05-26,口碑推荐,iOS,一线
U00669,2024-06-06,自然搜索,Android,三线
U00670,2024-07-13,社交媒体,iOS,一线
U00671,2024-05-31,口碑推荐,Android,三线
U00672,2024-12-11,自然搜索,iOS,三线
U00673,2024-04-13,社交媒体,iOS,一线
U00674,2024-09-21,付费广告,iOS,四线及以下
U00675,2024-08-21,应用商店,iOS,四线及以下
U00676,2024-12-27,自然搜索,Android,四线及以下
U00677,2024-05-02,社交媒体,Android,二线
U00678,2024-08-18,自然搜索,Android,三线
U00679,2024-12-25,社交媒体,iOS,四线及以下
U00680,2024-12-05,自然搜索,iOS,二线
U00681,2024-11-25,自然搜索,iOS,四线及以下
U00682,2024-07-04,付费广告,Android,一线
U00683,2024-05-30,应用商店,iOS,一线
U00684,2024-10-25,自然搜索,Android,三线
U00685,2024-12-17,自然搜索,iOS,三线
U00686,2024-09-29,口碑推荐,iOS,三线
U00687,2024-10-02,付费广告,iOS,四线及以下
U00688,2024-07-12,应用商店,iOS,一线
U00689,2024-11-16,自然搜索,Android,一线
U00690,2024-06-06,社交媒体,iOS,四线及以下
U00691,2024-07-26,自然搜索,Android,一线
U00692,2024-08-26,自然搜索,iOS,三线
U00693,2024-09-17,社交媒体,Android,二线
U00694,2024-06-28,社交媒体,iOS,一线
U00695,2024-05-03,口碑推荐,Android,二线
U00696,2024-10-12,付费广告,Android,二线
U00697,2024-07-15,付费广告,Android,四线及以下
U00698,2024-10-05,付费广告,iOS,三线
U00699,2024-05-23,应用商店,Android,三线
U00700,2024-09-10,自然搜索,iOS,二线
U00701,2024-09-23,自然搜索,iOS,二线
U00702,2024-03-24,付费广告,iOS,一线
U00703,2024-07-30,社交媒体,iOS,二线
U00704,2024-05-13,自然搜索,Android,一线
U00705,2024-04-01,应用商店,iOS,一线
U00706,2024-12-29,自然搜索,Android,二线
U00707,2024-07-26,口碑推荐,Android,二线
U00708,2024-11-24,自然搜索,iOS,一线
U00709,2024-07-03,社交媒体,Android,三线
U00710,2024-10-28,应用商店,iOS,二线
U00711,2024-11-14,自然搜索,Android,一线
U00712,2024-10-08,应用商店,iOS,四线及以下
U00713,2024-09-07,付费广告,Android,一线
U00714,2024-08-22,应用商店,Android,四线及以下
U00715,2024-08-03,社交媒体,Android,一线
U00716,2024-12-17,付费广告,iOS,四线及以下
U00717,2024-11-28,自然搜索,iOS,一线
U00718,2024-12-24,付费广告,iOS,三线
U00719,2024-05-08,自然搜索,iOS,二线
U00720,2024-11-08,自然搜索,iOS,三线
U00721,2024-12-19,自然搜索,Android,二线
U00722,2024-06-04,付费广告,iOS,一线
U00723,2024-04-04,口碑推荐,iOS,三线
U00724,2024-11-10,自然搜索,Android,一线
U00725,2024-10-03,自然搜索,Android,四线及以下
U00726,2024-11-30,社交媒体,iOS,一线
U00727,2024-05-16,自然搜索,iOS,二线
U00728,2024-11-21,自然搜索,iOS,三线
U00729,2024-06-12,自然搜索,iOS,二线
U00730,2024-05-27,应用商店,Android,一线
U00731,2024-05-27,口碑推荐,iOS,三线
U00732,2024-11-25,付费广告,Android,三线
U00733,2024-10-24,社交媒体,Android,四线及以下
U00734,2024-09-20,付费广告,Android,二线
U00735,2024-08-06,社交媒体,iOS,二线
U00736,2024-12-07,社交媒体,iOS,二线
U00737,2024-08-16,社交媒体,Android,二线
U00738,2024-11-25,自然搜索,iOS,三线
U00739,2024-08-29,自然搜索,iOS,二线
U00740,2024-08-12,付费广告,iOS,二线
U00741,2024-09-05,口碑推荐,iOS,二线
U00742,2024-07-19,社交媒体,Android,三线
U00743,2024-11-11,口碑推荐,iOS,四线及以下
U00744,2024-09-15,应用商店,iOS,三线
U00745,2024-06-24,自然搜索,iOS,二线
U00746,2024-12-12,社交媒体,Android,三线
U00747,2024-08-14,社交媒体,Android,三线
U00748,2024-09-26,应用商店,Android,一线
U00749,2024-12-13,应用商店,iOS,一线
U00750,2024-10-15,社交媒体,iOS,一线
U00751,2024-05-04,自然搜索,iOS,二线
U00752,2024-12-19,口碑推荐,Android,四线及以下
U00753,2024-10-16,自然搜索,Android,二线
U00754,2024-07-30,口碑推荐,Android,二线
U00755,2024-05-16,应用商店,iOS,四线及以下
U00756,2024-11-21,付费广告,Android,四线及以下
U00757,2024-10-14,社交媒体,iOS,三线
U00758,2024-09-23,付费广告,Android,二线
U00759,2024-12-11,付费广告,iOS,一线
U00760,2024-11-20,付费广告,Android,一线
U00761,2024-05-22,口碑推荐,iOS,一线
U00762,2024-07-22,应用商店,iOS,二线
U00763,2024-06-30,应用商店,Android,三线
U00764,2024-11-10,自然搜索,iOS,一线
U00765,2024-03-07,口碑推荐,Android,一线
U00766,2024-10-02,社交媒体,Android,一线
U00767,2024-11-14,自然搜索,Android,三线
U00768,2024-12-07,自然搜索,iOS,三线
U00769,2024-08-01,自然搜索,iOS,三线
U00770,2024-11-26,应用商店,Android,二线
U00771,2024-05-01,社交媒体,iOS,二线
U00772,2024-12-01,社交媒体,Android,一线
U00773,2024-05-10,自然搜索,iOS,一线
U00774,2024-08-18,社交媒体,iOS,四线及以下
U00775,2024-11-21,自然搜索,iOS,四线及以下
U00776,2024-05-21,付费广告,iOS,三线
U00777,2024-06-23,社交媒体,iOS,四线及以下
U00778,2024-11-06,自然搜索,Android,三线
U00779,2024-11-05,口碑推荐,Android,一线
U00780,2024-10-19,自然搜索,iOS,四线及以下
U00781,2024-10-31,社交媒体,Android,一线
U00782,2024-09-25,付费广告,iOS,三线
U00783,2024-07-02,社交媒体,Android,二线
U00784,2024-08-02,自然搜索,Android,二线
U00785,2024-06-04,自然搜索,Android,三线
U00786,2024-12-13,应用商店,iOS,二线
U00787,2024-10-05,自然搜索,iOS,二线
U00788,2024-08-19,口碑推荐,iOS,二线
U00789,2024-09-05,应用商店,Android,二线
U00790,2024-12-21,自然搜索,iOS,四线及以下
U00791,2024-05-22,自然搜索,Android,三线
U00792,2024-10-06,社交媒体,iOS,二线
U00793,2024-09-16,应用商店,Android,一线
U00794,2024-10-12,应用商店,iOS,四线及以下
U00795,2024-02-19,付费广告,iOS,一线
U00796,2024-12-06,口碑推荐,iOS,一线
U00797,2024-12-18,自然搜索,iOS,二线
U00798,2024-10-01,应用商店,iOS,四线及以下
U00799,2024-10-31,应用商店,Android,一线
U00800,2024-12-16,自然搜索,iOS,一线
U00801,2024-11-02,自然搜索,iOS,二线
U00802,2024-05-22,自然搜索,Android,二线
U00803,2024-10-04,自然搜索,iOS,三线
U00804,2024-10-11,口碑推荐,Android,二线
U00805,2024-08-25,付费广告,Android,二线
U00806,2024-11-09,自然搜索,iOS,一线
U00807,2024-12-18,付费广告,iOS,一线
U00808,2024-12-17,应用商店,iOS,四线及以下
U00809,2024-09-02,社交媒体,Android,四线及以下
U00810,2024-05-02,付费广告,Android,一线
U00811,2024-12-28,自然搜索,Android,一线
U00812,2024-11-30,应用商店,Android,一线
U00813,2024-05-08,口碑推荐,iOS,三线
U00814,2024-12-16,自然搜索,Android,三线
U00815,2024-12-06,自然搜索,Android,二线
U00816,2024-09-19,自然搜索,Android,三线
U00817,2024-10-07,自然搜索,Android,三线
U00818,2024-08-18,社交媒体,Android,四线及以下
U00819,2024-03-26,应用商店,iOS,一线
U00820,2024-07-30,付费广告,iOS,一线
U00821,2024-11-23,口碑推荐,iOS,一线
U00822,2024-01-25,付费广告,iOS,四线及以下
U00823,2024-07-29,社交媒体,Android,三线
U00824,2024-08-18,社交媒体,iOS,三线
U00825,2024-09-24,自然搜索,Android,一线
U00826,2024-12-16,付费广告,iOS,二线
U00827,2024-08-02,社交媒体,iOS,二线
U00828,2024-08-02,自然搜索,Android,三线
U00829,2024-11-09,付费广告,Android,二线
U00830,2024-09-02,付费广告,iOS,一线
U00831,2024-06-21,应用商店,iOS,三线
U00832,2024-09-02,付费广告,iOS,二线
U00833,2024-05-16,口碑推荐,iOS,二线
U00834,2024-06-02,付费广告,iOS,一线
U00835,2024-09-14,口碑推荐,iOS,四线及以下
U00836,2024-08-24,社交媒体,Android,三线
U00837,2024-12-15,口碑推荐,Android,四线及以下
U00838,2024-08-07,付费广告,Android,二线
U00839,2024-10-05,社交媒体,Android,四线及以下
U00840,2024-10-17,社交媒体,iOS,四线及以下
U00841,2024-02-11,付费广告,Android,三线
U00842,2024-10-24,自然搜索,iOS,四线及以下
U00843,2024-06-03,自然搜索,Android,二线
U00844,2024-12-23,自然搜索,iOS,二线
U00845,2024-05-20,口碑推荐,iOS,一线
U00846,2024-08-23,自然搜索,Android,三线
U00847,2024-04-16,自然搜索,Android,三线
U00848,2024-12-30,社交媒体,Android,三线
U00849,2024-09-15,付费广告,Android,一线
U00850,2024-10-08,付费广告,iOS,二线
U00851,2024-04-04,自然搜索,iOS,一线
U00852,2024-11-12,应用商店,iOS,三线
U00853,2024-06-16,口碑推荐,Android,一线
U00854,2024-12-11,口碑推荐,Android,四线及以下
U00855,2024-06-14,付费广告,iOS,一线
U00856,2024-06-08,口碑推荐,Android,二线
U00857,2024-03-10,自然搜索,Android,四线及以下
U00858,2024-09-07,自然搜索,iOS,二线
U00859,2024-10-01,自然搜索,Android,一线
U00860,2024-04-03,社交媒体,Android,二线
U00861,2024-11-17,付费广告,Android,一线
U00862,2024-09-02,付费广告,iOS,四线及以下
U00863,2024-09-21,自然搜索,iOS,三线
U00864,2024-08-30,付费广告,iOS,二线
U00865,2024-08-19,社交媒体,iOS,三线
U00866,2024-09-30,付费广告,Android,一线
U00867,2024-05-23,社交媒体,iOS,三线
U00868,2024-06-04,自然搜索,Android,四线及以下
U00869,2024-12-04,口碑推荐,iOS,四线及以下
U00870,2024-12-21,社交媒体,iOS,二线
U00871,2024-08-11,自然搜索,iOS,二线
U00872,2024-07-08,自然搜索,Android,一线
U00873,2024-10-19,社交媒体,Android,三线
U00874,2024-08-21,口碑推荐,iOS,二线
U00875,2024-02-28,付费广告,Android,二线
U00876,2024-05-24,自然搜索,iOS,四线及以下
U00877,2024-11-04,口碑推荐,iOS,一线
U00878,2024-10-23,社交媒体,iOS,一线
U00879,2024-03-01,付费广告,iOS,一线
U00880,2024-06-20,付费广告,Android,一线
U00881,2024-06-24,自然搜索,iOS,一线
U00882,2024-10-26,社交媒体,iOS,二线
U00883,2024-02-21,付费广告,iOS,二线
U00884,2024-04-27,应用商店,Android,一线
U00885,2024-11-22,付费广告,iOS,三线
U00886,2024-06-03,付费广告,Android,一线
U00887,2024-10-21,社交媒体,iOS,三线
U00888,2024-06-27,应用商店,iOS,二线
U00889,2024-04-25,口碑推荐,Android,二线
U00890,2024-06-28,付费广告,iOS,四线及以下
U00891,2024-11-06,社交媒体,Android,一线
U00892,2024-12-03,社交媒体,iOS,二线
U00893,2024-11-28,付费广告,Android,四线及以下
U00894,2024-08-18,自然搜索,iOS,三线
U00895,2024-10-25,付费广告,Android,二线
U00896,2024-06-14,自然搜索,iOS,二线
U00897,2024-07-16,应用商店,iOS,三线
U00898,2024-12-11,付费广告,iOS,四线及以下
U00899,2024-02-11,应用商店,iOS,一线
U00900,2024-04-16,付费广告,iOS,一线
U00901,2024-06-15,社交媒体,iOS,二线
U00902,2024-02-29,付费广告,Android,一线
U00903,2024-06-04,自然搜索,Android,二线
U00904,2024-10-05,付费广告,Android,一线
U00905,2024-08-24,自然搜索,Android,一线
U00906,2024-12-10,社交媒体,iOS,一线
U00907,2024-11-26,付费广告,iOS,四线及以下
U00908,2024-08-01,口碑推荐,iOS,一线
U00909,2024-07-04,自然搜索,Android,一线
U00910,2024-08-12,自然搜索,iOS,一线
U00911,2024-10-07,付费广告,iOS,四线及以下
U00912,2024-07-07,应用商店,Android,三线
U00913,2024-10-15,社交媒体,iOS,三线
U00914,2024-08-21,付费广告,Android,一线
U00915,2024-09-28,付费广告,Android,四线及以下
U00916,2024-08-29,自然搜索,iOS,二线
U00917,2024-07-17,应用商店,iOS,二线
U00918,2024-12-21,社交媒体,iOS,三线
U00919,2024-11-14,自然搜索,Android,四线及以下
U00920,2024-05-16,社交媒体,iOS,三线
U00921,2024-12-06,自然搜索,Android,四线及以下
U00922,2024-09-11,应用商店,Android,四线及以下
U00923,2024-12-11,自然搜索,iOS,一线
U00924,2024-11-22,社交媒体,iOS,二线
U00925,2024-08-26,自然搜索,Android,一线
U00926,2024-02-24,社交媒体,iOS,四线及以下
U00927,2024-07-08,口碑推荐,Android,一线
U00928,2024-09-25,社交媒体,iOS,四线及以下
U00929,2024-10-17,社交媒体,Android,二线
U00930,2024-07-04,口碑推荐,Android,二线
U00931,2024-05-16,自然搜索,Android,一线
U00932,2024-11-29,付费广告,iOS,二线
U00933,2024-12-28,自然搜索,iOS,四线及以下
U00934,2024-09-21,应用商店,Android,一线
U00935,2024-05-31,付费广告,iOS,二线
U00936,2024-07-09,社交媒体,iOS,一线
U00937,2024-02-19,社交媒体,Android,二线
U00938,2024-12-15,自然搜索,iOS,一线
U00939,2024-05-05,自然搜索,iOS,二线
U00940,2024-10-04,自然搜索,iOS,四线及以下
U00941,2024-07-10,付费广告,Android,二线
U00942,2024-09-28,自然搜索,Android,二线
U00943,2024-10-21,自然搜索,iOS,三线
U00944,2024-11-28,口碑推荐,iOS,一线
U00945,2024-06-14,应用商店,iOS,二线
U00946,2024-02-08,付费广告,Android,二线
U00947,2024-05-15,付费广告,iOS,一线
U00948,2024-12-12,自然搜索,Android,三线
U00949,2024-12-07,社交媒体,iOS,二线
U00950,2024-10-09,口碑推荐,Android,三线
U00951,2024-10-09,自然搜索,iOS,四线及以下
U00952,2024-10-24,自然搜索,Android,一线
U00953,2024-06-01,口碑推荐,iOS,二线
U00954,2024-12-15,社交媒体,iOS,二线
U00955,2024-08-24,自然搜索,Android,一线
U00956,2024-08-13,社交媒体,Android,四线及以下
U00957,2024-09-19,付费广告,iOS,三线
U00958,2024-03-20,付费广告,Android,二线
U00959,2024-05-28,口碑推荐,Android,二线
U00960,2024-11-09,口碑推荐,Android,一线
U00961,2024-04-15,付费广告,iOS,三线
U00962,2024-10-10,应用商店,iOS,三线
U00963,2024-06-29,付费广告,iOS,三线
U00964,2024-08-15,口碑推荐,iOS,二线
U00965,2024-07-15,付费广告,Android,三线
U00966,2024-08-05,口碑推荐,iOS,二线
U00967,2024-11-05,应用商店,iOS,二线
U00968,2024-07-17,自然搜索,Android,二线
U00969,2024-10-01,应用商店,Android,二线
U00970,2024-09-08,口碑推荐,iOS,三线
U00971,2024-10-24,口碑推荐,iOS,四线及以下
U00972,2024-12-19,自然搜索,Android,一线
U00973,2024-11-08,口碑推荐,iOS,四线及以下
U00974,2024-06-18,口碑推荐,Android,二线
U00975,2024-03-05,自然搜索,Android,三线
U00976,2024-07-05,应用商店,iOS,四线及以下
U00977,2024-10-08,自然搜索,Android,二线
U00978,2024-03-23,自然搜索,Android,四线及以下
U00979,2024-09-14,付费广告,iOS,一线
U00980,2024-10-08,社交媒体,Android,一线
U00981,2024-07-30,社交媒体,Android,三线
U00982,2024-11-16,自然搜索,Android,四线及以下
U00983,2024-04-29,应用商店,Android,四线及以下
U00984,2024-04-10,自然搜索,iOS,三线
U00985,2024-11-07,自然搜索,iOS,二线
U00986,2024-09-13,自然搜索,iOS,二线
U00987,2024-10-29,社交媒体,iOS,四线及以下
